Case,ID,size,pixel_num_lung,pixel_num_fibrosis
33_0000,33_0000_101,256,26400,6332
33_0000,33_0000_102,256,26928,6628
33_0000,33_0000_103,256,27219,7180
33_0000,33_0000_104,256,27750,7040
33_0000,33_0000_105,256,28395,6824
33_0000,33_0000_106,256,28860,6612
33_0000,33_0000_107,256,29442,6520
33_0000,33_0000_108,256,30123,7016
33_0000,33_0000_109,256,30810,6796
33_0000,33_0000_110,256,31491,6776
33_0000,33_0000_111,256,31845,6560
33_0000,33_0000_112,256,32238,6124
33_0000,33_0000_113,256,32574,6140
33_0000,33_0000_114,256,33093,6056
33_0000,33_0000_115,256,33768,6660
33_0000,33_0000_116,256,34287,6804
33_0000,33_0000_117,256,34500,6864
33_0000,33_0000_118,256,35226,7340
33_0000,33_0000_119,256,35838,7860
33_0000,33_0000_120,256,36549,9168
33_0000,33_0000_121,256,37203,9128
33_0000,33_0000_122,256,37608,8188
33_0000,33_0000_123,256,37929,8856
33_0000,33_0000_124,256,38673,9416
33_0000,33_0000_125,256,39390,9964
33_0000,33_0000_126,256,40038,9880
33_0000,33_0000_127,256,40620,9980
33_0000,33_0000_128,256,41457,10088
33_0000,33_0000_129,256,41973,10056
33_0000,33_0000_130,256,42699,10500
33_0000,33_0000_131,256,43449,9832
33_0000,33_0000_132,256,44103,9744
33_0000,33_0000_133,256,44607,9584
33_0000,33_0000_134,256,45534,9448
33_0000,33_0000_135,256,46482,9756
33_0000,33_0000_136,256,47241,9976
33_0000,33_0000_137,256,47820,10508
33_0000,33_0000_138,256,48414,10900
33_0000,33_0000_139,256,49125,11396
33_0000,33_0000_140,256,49938,11712
33_0000,33_0000_141,256,50631,12048
33_0000,33_0000_142,256,51162,11920
33_0000,33_0000_143,256,51738,12600
33_0000,33_0000_144,256,52887,12612
33_0000,33_0000_145,256,53703,13004
33_0000,33_0000_146,256,54720,13304
33_0000,33_0000_147,256,54996,12576
33_0000,33_0000_148,256,55413,12072
33_0000,33_0000_149,256,56544,13060
33_0000,33_0000_150,256,56793,12824
33_0000,33_0000_151,256,57924,12800
33_0000,33_0000_152,256,58824,12464
33_0000,33_0000_153,256,59058,12916
33_0000,33_0000_154,256,60339,12804
33_0000,33_0000_155,256,61932,12284
33_0000,33_0000_156,256,63483,11912
33_0000,33_0000_157,256,65103,12260
33_0000,33_0000_158,256,66786,11928
33_0000,33_0000_159,256,68634,12884
33_0000,33_0000_160,256,69603,13764
33_0000,33_0000_161,256,71199,13552
33_0000,33_0000_162,256,72666,12756
33_0000,33_0000_163,256,74838,13076
33_0000,33_0000_164,256,76434,12872
33_0000,33_0000_165,256,78048,12500
33_0000,33_0000_166,256,80271,12148
33_0000,33_0000_167,256,82554,12368
33_0000,33_0000_168,256,83697,12328
33_0000,33_0000_169,256,83892,12772
33_0000,33_0000_170,256,83940,11636
33_0000,33_0000_171,256,83814,11104
33_0000,33_0000_172,256,83967,11340
33_0000,33_0000_173,256,83538,11588
33_0000,33_0000_174,256,83427,10308
33_0000,33_0000_175,256,84084,9724
33_0000,33_0000_176,256,84648,9116
33_0000,33_0000_177,256,84846,8920
33_0000,33_0000_178,256,85260,9392
33_0000,33_0000_179,256,85731,9808
33_0000,33_0000_180,256,85725,9988
33_0000,33_0000_181,256,85680,10540
33_0000,33_0000_182,256,85737,11068
33_0000,33_0000_183,256,86958,11064
33_0000,33_0000_184,256,88146,11148
33_0000,33_0000_185,256,89325,10436
33_0000,33_0000_186,256,90411,9740
33_0000,33_0000_187,256,91974,8400
33_0000,33_0000_188,256,93759,8968
33_0000,33_0000_189,256,95199,9712
33_0000,33_0000_190,256,95391,10052
33_0000,33_0000_191,256,95361,9656
33_0000,33_0000_192,256,95169,8144
33_0000,33_0000_193,256,95304,7552
33_0000,33_0000_194,256,95337,6256
33_0000,33_0000_195,256,95433,6712
33_0000,33_0000_196,256,95289,6828
33_0000,33_0000_197,256,95250,6900
33_0000,33_0000_198,256,95034,6892
33_0000,33_0000_199,256,95193,6472
33_0000,33_0000_200,256,95544,4648
33_0000,33_0000_201,256,95838,4612
33_0000,33_0000_202,256,95691,3916
33_0000,33_0000_203,256,95523,4324
33_0000,33_0000_204,256,95877,3704
33_0000,33_0000_205,256,96105,3436
33_0000,33_0000_206,256,96345,3628
33_0000,33_0000_207,256,96228,4556
33_0000,33_0000_208,256,96348,4004
33_0000,33_0000_209,256,96075,3320
33_0000,33_0000_210,256,95925,3260
33_0000,33_0000_211,256,96081,3804
33_0000,33_0000_212,256,96045,4152
33_0000,33_0000_213,256,96603,4396
33_0000,33_0000_214,256,96588,4824
33_0000,33_0000_215,256,96399,4552
33_0000,33_0000_216,256,96021,4952
33_0000,33_0000_217,256,95970,4992
33_0000,33_0000_218,256,95634,4996
33_0000,33_0000_219,256,95394,5804
33_0000,33_0000_220,256,95127,5312
33_0000,33_0000_221,256,95202,5048
33_0000,33_0000_222,256,95184,4964
33_0000,33_0000_223,256,94665,4632
33_0000,33_0000_224,256,94191,4632
33_0000,33_0000_225,256,94263,5368
33_0000,33_0000_226,256,94395,4932
33_0000,33_0000_227,256,94329,4856
33_0000,33_0000_228,256,94119,5016
33_0000,33_0000_229,256,93786,4732
33_0000,33_0000_230,256,93735,5464
33_0000,33_0000_231,256,93654,5168
33_0000,33_0000_232,256,93507,5256
33_0000,33_0000_233,256,93276,5172
33_0000,33_0000_234,256,93135,5080
33_0000,33_0000_235,256,93051,5376
33_0000,33_0000_236,256,92805,5656
33_0000,33_0000_237,256,92601,5808
33_0000,33_0000_238,256,92433,6092
33_0000,33_0000_239,256,92346,5824
33_0000,33_0000_240,256,91971,5628
33_0000,33_0000_241,256,91824,5304
33_0000,33_0000_242,256,91677,4548
33_0000,33_0000_243,256,91509,4524
33_0000,33_0000_244,256,91284,4968
33_0000,33_0000_245,256,91203,5276
33_0000,33_0000_246,256,90840,5500
33_0000,33_0000_247,256,90777,5916
33_0000,33_0000_248,256,90336,5864
33_0000,33_0000_249,256,89730,6552
33_0000,33_0000_250,256,89376,6036
33_0000,33_0000_251,256,89274,5732
33_0000,33_0000_252,256,88977,5344
33_0000,33_0000_253,256,88833,5312
33_0000,33_0000_254,256,88464,4776
33_0000,33_0000_255,256,87921,4436
33_0000,33_0000_256,256,87558,3664
33_0000,33_0000_257,256,87399,3636
33_0000,33_0000_258,256,87102,3372
33_0000,33_0000_259,256,86685,3752
33_0000,33_0000_260,256,86346,3852
33_0000,33_0000_261,256,85863,3604
33_0000,33_0000_262,256,86085,3264
33_0000,33_0000_263,256,86244,3560
33_0000,33_0000_264,256,86418,3572
33_0000,33_0000_265,256,86439,4580
33_0000,33_0000_266,256,86169,4992
33_0000,33_0000_267,256,86301,5360
33_0000,33_0000_268,256,86457,6228
33_0000,33_0000_269,256,86565,5900
33_0000,33_0000_270,256,86388,5304
33_0000,33_0000_271,256,86274,5132
33_0000,33_0000_272,256,85698,5596
33_0000,33_0000_273,256,85122,5432
33_0000,33_0000_274,256,84894,5340
33_0000,33_0000_275,256,84675,6140
33_0000,33_0000_276,256,84360,6068
33_0000,33_0000_277,256,83985,5888
33_0000,33_0000_278,256,84087,5800
33_0000,33_0000_279,256,83868,6032
33_0000,33_0000_280,256,83628,5448
33_0000,33_0000_281,256,83292,5148
33_0000,33_0000_282,256,82857,5288
33_0000,33_0000_283,256,82509,5520
33_0000,33_0000_284,256,82344,5884
33_0000,33_0000_285,256,82104,5936
33_0000,33_0000_286,256,81843,5912
33_0000,33_0000_287,256,81252,5528
33_0000,33_0000_288,256,81045,6180
33_0000,33_0000_289,256,80874,6600
33_0000,33_0000_290,256,80637,6868
33_0000,33_0000_291,256,80349,6828
33_0000,33_0000_292,256,80121,6472
33_0000,33_0000_293,256,79857,6076
33_0000,33_0000_294,256,79419,5640
33_0000,33_0000_295,256,79113,5328
33_0000,33_0000_296,256,78717,5696
33_0000,33_0000_297,256,78051,6460
33_0000,33_0000_298,256,77535,6700
33_0000,33_0000_299,256,77031,6132
33_0000,33_0000_300,256,76689,5508
33_0000,33_0000_301,256,76482,4808
33_0000,33_0000_302,256,76185,4052
33_0000,33_0000_303,256,75747,3264
33_0000,33_0000_304,256,75168,3244
33_0000,33_0000_305,256,74616,3212
33_0000,33_0000_306,256,74277,3312
33_0000,33_0000_307,256,73641,3328
33_0000,33_0000_308,256,72558,3264
33_0000,33_0000_309,256,71952,3604
33_0000,33_0000_310,256,71271,3820
33_0000,33_0000_311,256,70719,4116
33_0000,33_0000_312,256,70119,4192
33_0000,33_0000_313,256,69651,5288
33_0000,33_0000_314,256,68874,5668
33_0000,33_0000_315,256,68337,5416
33_0000,33_0000_316,256,67740,5556
33_0000,33_0000_317,256,67323,6048
33_0000,33_0000_318,256,66897,5992
33_0000,33_0000_319,256,66267,5796
33_0000,33_0000_320,256,65646,6288
33_0000,33_0000_321,256,65160,7048
33_0000,33_0000_322,256,64623,7532
33_0000,33_0000_323,256,64065,7404
33_0000,33_0000_324,256,63150,8120
33_0000,33_0000_325,256,62814,7800
33_0000,33_0000_326,256,62154,7816
33_0000,33_0000_327,256,61533,7960
33_0000,33_0000_328,256,60759,7524
33_0000,33_0000_329,256,60003,6808
33_0000,33_0000_330,256,59199,6268
33_0000,33_0000_331,256,58467,5360
33_0000,33_0000_332,256,57336,4888
33_0000,33_0000_333,256,56331,4916
33_0000,33_0000_334,256,55638,5064
33_0000,33_0000_335,256,54945,4836
33_0000,33_0000_336,256,54171,4212
33_0000,33_0000_337,256,53361,3876
33_0000,33_0000_338,256,52656,4340
33_0000,33_0000_339,256,51732,3748
33_0000,33_0000_340,256,50949,3448
33_0000,33_0000_341,256,50166,3612
33_0000,33_0000_342,256,49125,3352
33_0000,33_0000_343,256,48387,2832
33_0000,33_0000_344,256,47508,2476
33_0000,33_0000_345,256,46557,2624
33_0000,33_0000_346,256,45519,2884
33_0000,33_0000_347,256,44808,2776
33_0000,33_0000_348,256,43902,3124
33_0000,33_0000_349,256,43065,3008
33_0000,33_0000_350,256,42426,2624
33_0000,33_0000_351,256,41622,2712
33_0000,33_0000_352,256,40860,2980
33_0000,33_0000_353,256,39960,3200
33_0000,33_0000_354,256,39327,3400
33_0000,33_0000_355,256,38625,3476
33_0000,33_0000_356,256,37818,3652
33_0000,33_0000_357,256,37101,3400
33_0000,33_0000_358,256,36216,3316
33_0000,33_0000_359,256,35310,3156
33_0000,33_0000_360,256,34455,3180
33_0000,33_0000_361,256,33555,2972
33_0000,33_0000_362,256,32730,2676
33_0000,33_0000_363,256,31908,2260
33_0000,33_0000_364,256,31080,2176
33_0000,33_0000_365,256,30219,2304
33_0000,33_0000_366,256,29514,2320
33_0000,33_0000_367,256,28710,2004
33_0000,33_0000_368,256,27912,2168
33_0000,33_0000_369,256,26988,2224
33_0000,33_0000_370,256,25998,2016
33_0000,33_0000_371,256,25065,1928
33_0000,33_0000_372,256,24225,1968
33_0000,33_0000_373,256,23532,1980
33_0000,33_0000_374,256,22689,1908
33_0000,33_0000_375,256,21759,1868
33_0000,33_0000_376,256,20985,1892
33_0000,33_0000_377,256,20058,1948
33_0000,33_0000_378,256,19197,1936
33_0000,33_0000_379,256,18435,1764
33_0000,33_0000_380,256,17475,1552
33_0000,33_0000_381,256,16467,1532
33_0000,33_0000_382,256,15555,1512
33_0000,33_0000_383,256,14802,1372
33_0000,33_0000_384,256,13929,1028
33_0000,33_0000_385,256,13026,1260
33_0000,33_0000_386,256,12240,1260
33_0000,33_0000_387,256,11346,1540
33_0000,33_0000_388,256,10686,1252
33_0000,33_0000_389,256,9978,1220
33_0000,33_0000_390,256,9222,1156
33_0000,33_0000_391,256,8442,1112
33_0000,33_0000_392,256,7794,980
33_0000,33_0000_393,256,7104,968
33_0000,33_0000_394,256,6402,972
33_0000,33_0000_395,256,5625,880
33_0000,33_0000_396,256,4917,808
33_0000,33_0000_397,256,4131,876
33_0000,33_0000_398,256,3591,680
33_0000,33_0000_399,256,3108,720
33_0000,33_0000_400,256,2664,996
33_0000,33_0000_401,256,2313,884
33_0000,33_0000_402,256,1980,788
33_0000,33_0000_403,256,1695,684
33_0000,33_0000_404,256,1356,568
33_0000,33_0000_405,256,873,376
33_0000,33_0000_406,256,585,300
34_0000,34_0000_048,256,105,0
34_0000,34_0000_049,256,135,0
34_0000,34_0000_050,256,216,0
34_0000,34_0000_051,256,273,0
34_0000,34_0000_052,256,348,84
34_0000,34_0000_053,256,405,16
34_0000,34_0000_054,256,477,112
34_0000,34_0000_055,256,471,128
34_0000,34_0000_056,256,612,216
34_0000,34_0000_057,256,828,192
34_0000,34_0000_058,256,891,200
34_0000,34_0000_059,256,903,336
34_0000,34_0000_060,256,1086,468
34_0000,34_0000_061,256,1584,608
34_0000,34_0000_062,256,1977,692
34_0000,34_0000_063,256,1923,592
34_0000,34_0000_064,256,3096,1252
34_0000,34_0000_065,256,3270,1284
34_0000,34_0000_066,256,3357,1264
34_0000,34_0000_067,256,3849,1252
34_0000,34_0000_068,256,4062,1240
34_0000,34_0000_069,256,4638,1372
34_0000,34_0000_070,256,5217,1560
34_0000,34_0000_071,256,4716,1276
34_0000,34_0000_072,256,5436,1748
34_0000,34_0000_073,256,5907,1608
34_0000,34_0000_074,256,6240,1656
34_0000,34_0000_075,256,6534,2020
34_0000,34_0000_076,256,7035,2056
34_0000,34_0000_077,256,7377,2124
34_0000,34_0000_078,256,7725,2472
34_0000,34_0000_079,256,8148,2536
34_0000,34_0000_080,256,8691,2624
34_0000,34_0000_081,256,9300,3176
34_0000,34_0000_082,256,9654,3140
34_0000,34_0000_083,256,9261,3356
34_0000,34_0000_084,256,10623,3884
34_0000,34_0000_085,256,11574,3844
34_0000,34_0000_086,256,11586,4032
34_0000,34_0000_087,256,12837,4576
34_0000,34_0000_088,256,13638,4604
34_0000,34_0000_089,256,14919,5176
34_0000,34_0000_090,256,16185,5272
34_0000,34_0000_091,256,16881,5528
34_0000,34_0000_092,256,17379,5780
34_0000,34_0000_093,256,18678,5624
34_0000,34_0000_094,256,20061,5912
34_0000,34_0000_095,256,21483,6128
34_0000,34_0000_096,256,22743,6576
34_0000,34_0000_097,256,23514,6316
34_0000,34_0000_098,256,24549,5988
34_0000,34_0000_099,256,26982,6168
34_0000,34_0000_100,256,28674,5936
34_0000,34_0000_101,256,30234,5432
34_0000,34_0000_102,256,31878,5192
34_0000,34_0000_103,256,34308,4684
34_0000,34_0000_104,256,35622,4960
34_0000,34_0000_105,256,37098,4596
34_0000,34_0000_106,256,39195,5528
34_0000,34_0000_107,256,40860,5436
34_0000,34_0000_108,256,42987,5764
34_0000,34_0000_109,256,44997,6012
34_0000,34_0000_110,256,48186,5960
34_0000,34_0000_111,256,47961,6236
34_0000,34_0000_112,256,47715,5760
34_0000,34_0000_113,256,47736,5188
34_0000,34_0000_114,256,47283,4808
34_0000,34_0000_115,256,47322,4468
34_0000,34_0000_116,256,47943,4692
34_0000,34_0000_117,256,47748,4872
34_0000,34_0000_118,256,48312,4632
34_0000,34_0000_119,256,48879,4272
34_0000,34_0000_120,256,48786,4324
34_0000,34_0000_121,256,49641,5592
34_0000,34_0000_122,256,50331,4972
34_0000,34_0000_123,256,50739,5196
34_0000,34_0000_124,256,51507,5576
34_0000,34_0000_125,256,51981,5148
34_0000,34_0000_126,256,52533,5276
34_0000,34_0000_127,256,53253,4900
34_0000,34_0000_128,256,53781,4960
34_0000,34_0000_129,256,54168,4548
34_0000,34_0000_130,256,55035,4120
34_0000,34_0000_131,256,55917,4220
34_0000,34_0000_132,256,56562,4860
34_0000,34_0000_133,256,56892,5244
34_0000,34_0000_134,256,57837,5132
34_0000,34_0000_135,256,58158,4824
34_0000,34_0000_136,256,58869,4264
34_0000,34_0000_137,256,59553,4264
34_0000,34_0000_138,256,60231,3984
34_0000,34_0000_139,256,60342,3912
34_0000,34_0000_140,256,61347,4336
34_0000,34_0000_141,256,61857,4824
34_0000,34_0000_142,256,61953,4728
34_0000,34_0000_143,256,62439,4056
34_0000,34_0000_144,256,63576,4448
34_0000,34_0000_145,256,63450,4340
34_0000,34_0000_146,256,64266,4440
34_0000,34_0000_147,256,65361,4808
34_0000,34_0000_148,256,65619,4980
34_0000,34_0000_149,256,65982,5380
34_0000,34_0000_150,256,66441,5408
34_0000,34_0000_151,256,67305,5184
34_0000,34_0000_152,256,67683,4952
34_0000,34_0000_153,256,68223,4700
34_0000,34_0000_154,256,68349,4708
34_0000,34_0000_155,256,69750,4704
34_0000,34_0000_156,256,70521,4444
34_0000,34_0000_157,256,71085,4784
34_0000,34_0000_158,256,71592,4968
34_0000,34_0000_159,256,72993,4932
34_0000,34_0000_160,256,73233,5424
34_0000,34_0000_161,256,74136,5592
34_0000,34_0000_162,256,74913,4904
34_0000,34_0000_163,256,75054,4860
34_0000,34_0000_164,256,75720,5144
34_0000,34_0000_165,256,76749,4904
34_0000,34_0000_166,256,76818,4352
34_0000,34_0000_167,256,77877,4072
34_0000,34_0000_168,256,78798,4024
34_0000,34_0000_169,256,79389,3620
34_0000,34_0000_170,256,79851,3728
34_0000,34_0000_171,256,80517,4032
34_0000,34_0000_172,256,81465,4788
34_0000,34_0000_173,256,82308,4260
34_0000,34_0000_174,256,82374,5004
34_0000,34_0000_175,256,83763,4804
34_0000,34_0000_176,256,84258,4824
34_0000,34_0000_177,256,84792,4696
34_0000,34_0000_178,256,86244,5728
34_0000,34_0000_179,256,87378,3356
34_0000,34_0000_180,256,87960,4452
34_0000,34_0000_181,256,88029,4488
34_0000,34_0000_182,256,87228,4548
34_0000,34_0000_183,256,86940,4104
34_0000,34_0000_184,256,86520,4476
34_0000,34_0000_185,256,86127,3524
34_0000,34_0000_186,256,86532,3364
34_0000,34_0000_187,256,86415,3348
34_0000,34_0000_188,256,85878,3360
34_0000,34_0000_189,256,85677,3524
34_0000,34_0000_190,256,86373,3640
34_0000,34_0000_191,256,86292,3464
34_0000,34_0000_192,256,86136,3376
34_0000,34_0000_193,256,86220,2764
34_0000,34_0000_194,256,85440,2060
34_0000,34_0000_195,256,85920,2428
34_0000,34_0000_196,256,85629,2244
34_0000,34_0000_197,256,85746,2704
34_0000,34_0000_198,256,86202,3200
34_0000,34_0000_199,256,86967,3272
34_0000,34_0000_200,256,85950,3204
34_0000,34_0000_201,256,86466,2872
34_0000,34_0000_202,256,87561,3416
34_0000,34_0000_203,256,86826,3428
34_0000,34_0000_204,256,86751,3800
34_0000,34_0000_205,256,86949,3816
34_0000,34_0000_206,256,87885,3400
34_0000,34_0000_207,256,87153,3216
34_0000,34_0000_208,256,86892,2556
34_0000,34_0000_209,256,87543,2860
34_0000,34_0000_210,256,86754,2484
34_0000,34_0000_211,256,86790,2576
34_0000,34_0000_212,256,87006,2516
34_0000,34_0000_213,256,86670,3216
34_0000,34_0000_214,256,86271,3240
34_0000,34_0000_215,256,86436,2888
34_0000,34_0000_216,256,85848,3128
34_0000,34_0000_217,256,85596,3300
34_0000,34_0000_218,256,85860,3928
34_0000,34_0000_219,256,85548,4564
34_0000,34_0000_220,256,85401,4932
34_0000,34_0000_221,256,85569,3912
34_0000,34_0000_222,256,85290,3776
34_0000,34_0000_223,256,84702,3580
34_0000,34_0000_224,256,84891,3464
34_0000,34_0000_225,256,84342,2604
34_0000,34_0000_226,256,85335,2744
34_0000,34_0000_227,256,85386,3408
34_0000,34_0000_228,256,85185,3928
34_0000,34_0000_229,256,84981,3996
34_0000,34_0000_230,256,85284,3908
34_0000,34_0000_231,256,84558,4632
34_0000,34_0000_232,256,84030,4628
34_0000,34_0000_233,256,83766,4832
34_0000,34_0000_234,256,82599,4596
34_0000,34_0000_235,256,82371,5060
34_0000,34_0000_236,256,81492,5300
34_0000,34_0000_237,256,80898,4880
34_0000,34_0000_238,256,80850,4668
34_0000,34_0000_239,256,80634,4756
34_0000,34_0000_240,256,80826,4700
34_0000,34_0000_241,256,80544,3980
34_0000,34_0000_242,256,80232,3636
34_0000,34_0000_243,256,80631,4112
34_0000,34_0000_244,256,80232,4580
34_0000,34_0000_245,256,79623,4908
34_0000,34_0000_246,256,79818,5380
34_0000,34_0000_247,256,79077,5092
34_0000,34_0000_248,256,78291,5112
34_0000,34_0000_249,256,78582,3672
34_0000,34_0000_250,256,77676,3336
34_0000,34_0000_251,256,77286,3888
34_0000,34_0000_252,256,77529,3988
34_0000,34_0000_253,256,77313,3712
34_0000,34_0000_254,256,77298,3912
34_0000,34_0000_255,256,77439,3716
34_0000,34_0000_256,256,76857,4672
34_0000,34_0000_257,256,76977,4548
34_0000,34_0000_258,256,76722,4624
34_0000,34_0000_259,256,76842,5676
34_0000,34_0000_260,256,76641,4696
34_0000,34_0000_261,256,76914,4520
34_0000,34_0000_262,256,76260,4860
34_0000,34_0000_263,256,76005,5128
34_0000,34_0000_264,256,75942,5304
34_0000,34_0000_265,256,75879,5032
34_0000,34_0000_266,256,75576,5416
34_0000,34_0000_267,256,75909,5036
34_0000,34_0000_268,256,75723,4712
34_0000,34_0000_269,256,76152,4896
34_0000,34_0000_270,256,76653,3780
34_0000,34_0000_271,256,76356,3900
34_0000,34_0000_272,256,76632,3212
34_0000,34_0000_273,256,76524,2928
34_0000,34_0000_274,256,76137,3744
34_0000,34_0000_275,256,75912,3092
34_0000,34_0000_276,256,75471,3648
34_0000,34_0000_277,256,75390,3444
34_0000,34_0000_278,256,75210,3224
34_0000,34_0000_279,256,74910,3176
34_0000,34_0000_280,256,75192,3188
34_0000,34_0000_281,256,74406,3328
34_0000,34_0000_282,256,73944,2828
34_0000,34_0000_283,256,73995,2940
34_0000,34_0000_284,256,73554,4236
34_0000,34_0000_285,256,73269,4416
34_0000,34_0000_286,256,73458,4244
34_0000,34_0000_287,256,72873,4304
34_0000,34_0000_288,256,72789,4164
34_0000,34_0000_289,256,73092,4420
34_0000,34_0000_290,256,72663,4284
34_0000,34_0000_291,256,71709,4564
34_0000,34_0000_292,256,72078,5376
34_0000,34_0000_293,256,70995,4052
34_0000,34_0000_294,256,70704,3536
34_0000,34_0000_295,256,71262,3060
34_0000,34_0000_296,256,70989,2980
34_0000,34_0000_297,256,70323,2648
34_0000,34_0000_298,256,70740,3228
34_0000,34_0000_299,256,70287,3488
34_0000,34_0000_300,256,70164,3024
34_0000,34_0000_301,256,70566,2848
34_0000,34_0000_302,256,69882,3164
34_0000,34_0000_303,256,69792,3044
34_0000,34_0000_304,256,69969,3216
34_0000,34_0000_305,256,69621,2660
34_0000,34_0000_306,256,69546,3132
34_0000,34_0000_307,256,69708,2944
34_0000,34_0000_308,256,69354,2832
34_0000,34_0000_309,256,68913,3220
34_0000,34_0000_310,256,68796,2920
34_0000,34_0000_311,256,68397,2956
34_0000,34_0000_312,256,67677,2744
34_0000,34_0000_313,256,67554,2984
34_0000,34_0000_314,256,66837,2296
34_0000,34_0000_315,256,66330,2468
34_0000,34_0000_316,256,65700,2852
34_0000,34_0000_317,256,66051,2912
34_0000,34_0000_318,256,65283,2520
34_0000,34_0000_319,256,64740,2216
34_0000,34_0000_320,256,64491,2180
34_0000,34_0000_321,256,63819,2396
34_0000,34_0000_322,256,62856,1896
34_0000,34_0000_323,256,62523,2004
34_0000,34_0000_324,256,61536,1284
34_0000,34_0000_325,256,61140,1656
34_0000,34_0000_326,256,60987,1804
34_0000,34_0000_327,256,60318,1684
34_0000,34_0000_328,256,59385,1728
34_0000,34_0000_329,256,59475,1836
34_0000,34_0000_330,256,58902,2284
34_0000,34_0000_331,256,58464,2288
34_0000,34_0000_332,256,58374,2012
34_0000,34_0000_333,256,57258,2340
34_0000,34_0000_334,256,57402,2196
34_0000,34_0000_335,256,57426,2536
34_0000,34_0000_336,256,57081,2624
34_0000,34_0000_337,256,56892,2480
34_0000,34_0000_338,256,57135,2256
34_0000,34_0000_339,256,56397,1992
34_0000,34_0000_340,256,56049,2040
34_0000,34_0000_341,256,56064,1652
34_0000,34_0000_342,256,55455,1704
34_0000,34_0000_343,256,55614,1240
34_0000,34_0000_344,256,55233,1036
34_0000,34_0000_345,256,54705,1220
34_0000,34_0000_346,256,54384,1120
34_0000,34_0000_347,256,54099,1416
34_0000,34_0000_348,256,53904,1776
34_0000,34_0000_349,256,53439,1612
34_0000,34_0000_350,256,52809,1404
34_0000,34_0000_351,256,52416,1744
34_0000,34_0000_352,256,51489,1496
34_0000,34_0000_353,256,51060,1680
34_0000,34_0000_354,256,50592,2000
34_0000,34_0000_355,256,49782,1240
34_0000,34_0000_356,256,49182,1468
34_0000,34_0000_357,256,48648,1312
34_0000,34_0000_358,256,47427,1652
34_0000,34_0000_359,256,46731,2068
34_0000,34_0000_360,256,46350,1772
34_0000,34_0000_361,256,45561,1648
34_0000,34_0000_362,256,45282,1584
34_0000,34_0000_363,256,44364,1452
34_0000,34_0000_364,256,43617,1632
34_0000,34_0000_365,256,43047,1856
34_0000,34_0000_366,256,42756,1572
34_0000,34_0000_367,256,42255,1504
34_0000,34_0000_368,256,41187,1360
34_0000,34_0000_369,256,40935,1184
34_0000,34_0000_370,256,40320,1184
34_0000,34_0000_371,256,40074,1880
34_0000,34_0000_372,256,39735,1712
34_0000,34_0000_373,256,39279,1500
34_0000,34_0000_374,256,38910,1624
34_0000,34_0000_375,256,38580,1316
34_0000,34_0000_376,256,37920,1504
34_0000,34_0000_377,256,37446,1388
34_0000,34_0000_378,256,37401,1340
34_0000,34_0000_379,256,36276,1468
34_0000,34_0000_380,256,35913,1540
34_0000,34_0000_381,256,35682,1684
34_0000,34_0000_382,256,35082,1512
34_0000,34_0000_383,256,34536,1856
34_0000,34_0000_384,256,34137,1556
34_0000,34_0000_385,256,33834,1656
34_0000,34_0000_386,256,32877,1992
34_0000,34_0000_387,256,32112,1928
34_0000,34_0000_388,256,31788,1820
34_0000,34_0000_389,256,30960,2028
34_0000,34_0000_390,256,30300,2108
34_0000,34_0000_391,256,29622,1716
34_0000,34_0000_392,256,28680,1684
34_0000,34_0000_393,256,27909,1688
34_0000,34_0000_394,256,27060,1388
34_0000,34_0000_395,256,26304,1812
34_0000,34_0000_396,256,25758,1892
34_0000,34_0000_397,256,24786,2184
34_0000,34_0000_398,256,24258,2648
34_0000,34_0000_399,256,23592,2068
34_0000,34_0000_400,256,23304,2048
34_0000,34_0000_401,256,22320,2688
34_0000,34_0000_402,256,22017,2580
34_0000,34_0000_403,256,21570,2144
34_0000,34_0000_404,256,20862,1808
34_0000,34_0000_405,256,20169,2024
34_0000,34_0000_406,256,19485,2660
34_0000,34_0000_407,256,18924,2616
34_0000,34_0000_408,256,18438,2432
34_0000,34_0000_409,256,17913,2616
34_0000,34_0000_410,256,17400,2528
34_0000,34_0000_411,256,16689,2552
34_0000,34_0000_412,256,16269,3264
34_0000,34_0000_413,256,15621,3212
34_0000,34_0000_414,256,15021,3104
34_0000,34_0000_415,256,14694,3080
34_0000,34_0000_416,256,14022,3548
34_0000,34_0000_417,256,13485,3032
34_0000,34_0000_418,256,12822,3016
34_0000,34_0000_419,256,12381,2348
34_0000,34_0000_420,256,11529,1816
34_0000,34_0000_421,256,10764,2312
34_0000,34_0000_422,256,10152,2520
34_0000,34_0000_423,256,9369,2572
34_0000,34_0000_424,256,8646,2308
34_0000,34_0000_425,256,7539,2684
34_0000,34_0000_426,256,6780,2932
34_0000,34_0000_427,256,6252,2672
34_0000,34_0000_428,256,5577,2480
34_0000,34_0000_429,256,5064,2412
34_0000,34_0000_430,256,4545,2012
34_0000,34_0000_431,256,3804,1840
34_0000,34_0000_432,256,3363,1616
34_0000,34_0000_433,256,2787,1340
34_0000,34_0000_434,256,2439,1132
34_0000,34_0000_435,256,2160,1092
34_0000,34_0000_436,256,1854,860
34_0000,34_0000_437,256,1449,744
34_0000,34_0000_438,256,1026,532
34_0000,34_0000_439,256,693,388
34_0000,34_0000_440,256,549,272
34_0000,34_0000_441,256,207,136
34_0000,34_0000_442,256,120,36
