Case,ID,size,pixel_num_lung,pixel_num_fibrosis
33_0000,33_0000_395,256,5625,188
33_0000,33_0000_396,256,4917,196
33_0000,33_0000_397,256,4131,0
33_0000,33_0000_398,256,3591,156
33_0000,33_0000_399,256,3108,0
33_0000,33_0000_400,256,2664,0
33_0000,33_0000_401,256,2313,0
33_0000,33_0000_402,256,1980,0
33_0000,33_0000_403,256,1695,0
33_0000,33_0000_404,256,1356,0
33_0000,33_0000_405,256,873,0
33_0000,33_0000_406,256,585,0
34_0000,34_0000_048,256,105,100
34_0000,34_0000_049,256,135,132
34_0000,34_0000_050,256,216,220
34_0000,34_0000_051,256,273,280
34_0000,34_0000_052,256,348,32
34_0000,34_0000_053,256,405,156
34_0000,34_0000_054,256,477,104
34_0000,34_0000_055,256,471,184
34_0000,34_0000_056,256,612,0
34_0000,34_0000_057,256,828,308
34_0000,34_0000_058,256,891,260
34_0000,34_0000_059,256,903,224
34_0000,34_0000_060,256,1086,236
34_0000,34_0000_061,256,1584,448
34_0000,34_0000_062,256,1977,112
34_0000,34_0000_063,256,1923,84
34_0000,34_0000_064,256,3096,516
34_0000,34_0000_065,256,3270,120
34_0000,34_0000_066,256,3357,32
34_0000,34_0000_067,256,3849,4
34_0000,34_0000_068,256,4062,0
34_0000,34_0000_069,256,4638,0
34_0000,34_0000_070,256,5217,336
34_0000,34_0000_071,256,4716,480
34_0000,34_0000_072,256,5436,380
34_0000,34_0000_073,256,5907,484
34_0000,34_0000_074,256,6240,536
34_0000,34_0000_075,256,6534,536
34_0000,34_0000_076,256,7035,972
34_0000,34_0000_077,256,7377,1224
34_0000,34_0000_078,256,7725,1600
34_0000,34_0000_079,256,8148,1288
34_0000,34_0000_080,256,8691,2644
34_0000,34_0000_081,256,9300,3252
34_0000,34_0000_082,256,9654,3816
34_0000,34_0000_083,256,9261,4696
34_0000,34_0000_084,256,10623,5768
34_0000,34_0000_085,256,11574,6208
34_0000,34_0000_086,256,11586,6764
34_0000,34_0000_087,256,12837,7784
34_0000,34_0000_088,256,13638,7988
34_0000,34_0000_089,256,14919,9004
34_0000,34_0000_090,256,16185,8892
34_0000,34_0000_091,256,16881,8392
34_0000,34_0000_092,256,17379,8088
34_0000,34_0000_093,256,18678,8296
34_0000,34_0000_094,256,20061,9064
34_0000,34_0000_095,256,21483,8856
34_0000,34_0000_096,256,22743,8824
34_0000,34_0000_097,256,23514,8764
34_0000,34_0000_098,256,24549,9172
34_0000,34_0000_099,256,26982,8576
34_0000,34_0000_100,256,28674,9640
34_0000,34_0000_101,256,30234,10104
34_0000,34_0000_102,256,31878,9932
34_0000,34_0000_103,256,34308,10992
34_0000,34_0000_104,256,35622,11344
34_0000,34_0000_105,256,37098,11648
34_0000,34_0000_106,256,39195,12924
34_0000,34_0000_107,256,40860,11988
34_0000,34_0000_108,256,42987,12156
34_0000,34_0000_109,256,44997,11528
34_0000,34_0000_110,256,48186,12496
34_0000,34_0000_111,256,47961,12444
34_0000,34_0000_112,256,47715,12784
34_0000,34_0000_113,256,47736,12248
34_0000,34_0000_114,256,47283,11296
34_0000,34_0000_115,256,47322,10256
34_0000,34_0000_116,256,47943,10024
34_0000,34_0000_117,256,47748,10316
34_0000,34_0000_118,256,48312,11340
34_0000,34_0000_119,256,48879,11740
34_0000,34_0000_120,256,48786,11552
34_0000,34_0000_121,256,49641,11380
34_0000,34_0000_122,256,50331,9956
34_0000,34_0000_123,256,50739,10712
34_0000,34_0000_124,256,51507,10300
34_0000,34_0000_125,256,51981,8184
34_0000,34_0000_126,256,52533,8792
34_0000,34_0000_127,256,53253,7740
34_0000,34_0000_128,256,53781,8024
34_0000,34_0000_129,256,54168,8484
34_0000,34_0000_130,256,55035,9112
34_0000,34_0000_131,256,55917,9456
34_0000,34_0000_132,256,56562,10024
34_0000,34_0000_133,256,56892,10132
34_0000,34_0000_134,256,57837,9660
34_0000,34_0000_135,256,58158,8816
34_0000,34_0000_136,256,58869,9412
34_0000,34_0000_137,256,59553,9716
34_0000,34_0000_138,256,60231,9224
34_0000,34_0000_139,256,60342,10156
34_0000,34_0000_140,256,61347,10672
34_0000,34_0000_141,256,61857,10064
34_0000,34_0000_142,256,61953,9432
34_0000,34_0000_143,256,62439,9540
34_0000,34_0000_144,256,63576,9112
34_0000,34_0000_145,256,63450,9052
34_0000,34_0000_146,256,64266,10904
34_0000,34_0000_147,256,65361,10664
34_0000,34_0000_148,256,65619,10388
34_0000,34_0000_149,256,65982,11328
34_0000,34_0000_150,256,66441,11376
34_0000,34_0000_151,256,67305,10620
34_0000,34_0000_152,256,67683,11352
34_0000,34_0000_153,256,68223,11112
34_0000,34_0000_154,256,68349,10460
34_0000,34_0000_155,256,69750,10560
34_0000,34_0000_156,256,70521,10692
34_0000,34_0000_157,256,71085,12028
34_0000,34_0000_158,256,71592,12444
34_0000,34_0000_159,256,72993,11976
34_0000,34_0000_160,256,73233,10936
34_0000,34_0000_161,256,74136,10692
34_0000,34_0000_162,256,74913,10716
34_0000,34_0000_163,256,75054,11700
34_0000,34_0000_164,256,75720,13080
34_0000,34_0000_165,256,76749,13384
34_0000,34_0000_166,256,76818,14884
34_0000,34_0000_167,256,77877,14056
34_0000,34_0000_168,256,78798,13268
34_0000,34_0000_169,256,79389,12080
34_0000,34_0000_170,256,79851,12116
34_0000,34_0000_171,256,80517,11412
34_0000,34_0000_172,256,81465,11156
34_0000,34_0000_173,256,82308,12616
34_0000,34_0000_174,256,82374,13288
34_0000,34_0000_175,256,83763,13720
34_0000,34_0000_176,256,84258,12904
34_0000,34_0000_177,256,84792,12256
34_0000,34_0000_178,256,86244,13588
34_0000,34_0000_179,256,87378,12736
34_0000,34_0000_180,256,87960,13024
34_0000,34_0000_181,256,88029,13880
34_0000,34_0000_182,256,87228,14464
34_0000,34_0000_183,256,86940,13876
34_0000,34_0000_184,256,86520,13432
34_0000,34_0000_185,256,86127,13288
34_0000,34_0000_186,256,86532,14568
34_0000,34_0000_187,256,86415,13784
34_0000,34_0000_188,256,85878,13428
34_0000,34_0000_189,256,85677,11708
34_0000,34_0000_190,256,86373,12636
34_0000,34_0000_191,256,86292,13056
34_0000,34_0000_192,256,86136,12544
34_0000,34_0000_193,256,86220,10824
34_0000,34_0000_194,256,85440,10468
34_0000,34_0000_195,256,85920,10436
34_0000,34_0000_196,256,85629,12300
34_0000,34_0000_197,256,85746,13360
34_0000,34_0000_198,256,86202,13620
34_0000,34_0000_199,256,86967,13748
34_0000,34_0000_200,256,85950,12124
34_0000,34_0000_201,256,86466,12408
34_0000,34_0000_202,256,87561,12652
34_0000,34_0000_203,256,86826,12320
34_0000,34_0000_204,256,86751,12440
34_0000,34_0000_205,256,86949,12732
34_0000,34_0000_206,256,87885,12316
34_0000,34_0000_207,256,87153,11836
34_0000,34_0000_208,256,86892,11428
34_0000,34_0000_209,256,87543,10880
34_0000,34_0000_210,256,86754,11280
34_0000,34_0000_211,256,86790,12760
34_0000,34_0000_212,256,87006,11180
34_0000,34_0000_213,256,86670,9120
34_0000,34_0000_214,256,86271,9308
34_0000,34_0000_215,256,86436,8484
34_0000,34_0000_216,256,85848,7740
34_0000,34_0000_217,256,85596,7448
34_0000,34_0000_218,256,85860,7536
34_0000,34_0000_219,256,85548,8068
34_0000,34_0000_220,256,85401,9628
34_0000,34_0000_221,256,85569,9040
34_0000,34_0000_222,256,85290,8752
34_0000,34_0000_223,256,84702,9384
34_0000,34_0000_224,256,84891,8228
34_0000,34_0000_225,256,84342,7796
34_0000,34_0000_226,256,85335,8528
34_0000,34_0000_227,256,85386,8056
34_0000,34_0000_228,256,85185,8780
34_0000,34_0000_229,256,84981,10120
34_0000,34_0000_230,256,85284,9864
34_0000,34_0000_231,256,84558,4284
34_0000,34_0000_232,256,84030,7124
34_0000,34_0000_233,256,83766,9380
34_0000,34_0000_234,256,82599,9416
34_0000,34_0000_235,256,82371,11660
34_0000,34_0000_236,256,81492,12620
34_0000,34_0000_237,256,80898,10988
34_0000,34_0000_238,256,80850,9944
34_0000,34_0000_239,256,80634,9376
34_0000,34_0000_240,256,80826,8796
34_0000,34_0000_241,256,80544,9204
34_0000,34_0000_242,256,80232,9940
34_0000,34_0000_243,256,80631,11484
34_0000,34_0000_244,256,80232,10928
34_0000,34_0000_245,256,79623,11232
34_0000,34_0000_246,256,79818,11496
34_0000,34_0000_247,256,79077,11252
34_0000,34_0000_248,256,78291,10752
34_0000,34_0000_249,256,78582,9460
34_0000,34_0000_250,256,77676,8200
34_0000,34_0000_251,256,77286,8988
34_0000,34_0000_252,256,77529,9744
34_0000,34_0000_253,256,77313,9368
34_0000,34_0000_254,256,77298,7740
34_0000,34_0000_255,256,77439,8508
34_0000,34_0000_256,256,76857,9784
34_0000,34_0000_257,256,76977,10500
34_0000,34_0000_258,256,76722,2044
34_0000,34_0000_259,256,76842,10268
34_0000,34_0000_260,256,76641,10176
34_0000,34_0000_261,256,76914,10276
34_0000,34_0000_262,256,76260,11368
34_0000,34_0000_263,256,76005,10440
34_0000,34_0000_264,256,75942,10796
34_0000,34_0000_265,256,75879,10168
34_0000,34_0000_266,256,75576,10076
34_0000,34_0000_267,256,75909,10316
34_0000,34_0000_268,256,75723,9396
34_0000,34_0000_269,256,76152,8748
34_0000,34_0000_270,256,76653,6992
34_0000,34_0000_271,256,76356,7184
34_0000,34_0000_272,256,76632,7776
34_0000,34_0000_273,256,76524,8608
34_0000,34_0000_274,256,76137,9108
34_0000,34_0000_275,256,75912,8548
34_0000,34_0000_276,256,75471,8280
34_0000,34_0000_277,256,75390,7720
34_0000,34_0000_278,256,75210,8308
34_0000,34_0000_279,256,74910,8360
34_0000,34_0000_280,256,75192,8272
34_0000,34_0000_281,256,74406,8184
34_0000,34_0000_282,256,73944,7812
34_0000,34_0000_283,256,73995,7708
34_0000,34_0000_284,256,73554,8948
34_0000,34_0000_285,256,73269,8472
34_0000,34_0000_286,256,73458,8924
34_0000,34_0000_287,256,72873,8956
34_0000,34_0000_288,256,72789,9408
34_0000,34_0000_289,256,73092,10224
34_0000,34_0000_290,256,72663,9824
34_0000,34_0000_291,256,71709,10004
34_0000,34_0000_292,256,72078,9548
34_0000,34_0000_293,256,70995,9576
34_0000,34_0000_294,256,70704,9768
34_0000,34_0000_295,256,71262,8736
34_0000,34_0000_296,256,70989,9184
34_0000,34_0000_297,256,70323,8868
34_0000,34_0000_298,256,70740,8392
34_0000,34_0000_299,256,70287,7680
34_0000,34_0000_300,256,70164,7324
34_0000,34_0000_301,256,70566,7788
34_0000,34_0000_302,256,69882,8204
34_0000,34_0000_303,256,69792,7728
34_0000,34_0000_304,256,69969,8000
34_0000,34_0000_305,256,69621,6396
34_0000,34_0000_306,256,69546,6304
34_0000,34_0000_307,256,69708,6432
34_0000,34_0000_308,256,69354,6772
34_0000,34_0000_309,256,68913,6892
34_0000,34_0000_310,256,68796,7940
34_0000,34_0000_311,256,68397,7632
34_0000,34_0000_312,256,67677,7400
34_0000,34_0000_313,256,67554,7256
34_0000,34_0000_314,256,66837,6704
34_0000,34_0000_315,256,66330,7296
34_0000,34_0000_316,256,65700,7224
34_0000,34_0000_317,256,66051,6960
34_0000,34_0000_318,256,65283,7792
34_0000,34_0000_319,256,64740,7520
34_0000,34_0000_320,256,64491,7444
34_0000,34_0000_321,256,63819,8108
34_0000,34_0000_322,256,62856,7216
34_0000,34_0000_323,256,62523,6868
34_0000,34_0000_324,256,61536,6020
34_0000,34_0000_325,256,61140,6408
34_0000,34_0000_326,256,60987,6048
34_0000,34_0000_327,256,60318,5392
34_0000,34_0000_328,256,59385,4776
34_0000,34_0000_329,256,59475,4692
34_0000,34_0000_330,256,58902,5784
34_0000,34_0000_331,256,58464,7288
34_0000,34_0000_332,256,58374,7284
34_0000,34_0000_333,256,57258,8132
34_0000,34_0000_334,256,57402,7920
34_0000,34_0000_335,256,57426,7516
34_0000,34_0000_336,256,57081,6880
34_0000,34_0000_337,256,56892,7704
34_0000,34_0000_338,256,57135,7588
34_0000,34_0000_339,256,56397,7428
34_0000,34_0000_340,256,56049,7680
34_0000,34_0000_341,256,56064,7504
34_0000,34_0000_342,256,55455,6100
34_0000,34_0000_343,256,55614,5668
34_0000,34_0000_344,256,55233,5548
34_0000,34_0000_345,256,54705,5452
34_0000,34_0000_346,256,54384,6012
34_0000,34_0000_347,256,54099,6016
34_0000,34_0000_348,256,53904,4908
34_0000,34_0000_349,256,53439,5988
34_0000,34_0000_350,256,52809,6376
34_0000,34_0000_351,256,52416,5548
34_0000,34_0000_352,256,51489,4508
34_0000,34_0000_353,256,51060,4800
34_0000,34_0000_354,256,50592,5532
34_0000,34_0000_355,256,49782,5196
34_0000,34_0000_356,256,49182,5568
34_0000,34_0000_357,256,48648,6068
34_0000,34_0000_358,256,47427,5948
34_0000,34_0000_359,256,46731,5296
34_0000,34_0000_360,256,46350,3924
34_0000,34_0000_361,256,45561,3716
34_0000,34_0000_362,256,45282,3740
34_0000,34_0000_363,256,44364,4500
34_0000,34_0000_364,256,43617,5052
34_0000,34_0000_365,256,43047,5560
34_0000,34_0000_366,256,42756,5408
34_0000,34_0000_367,256,42255,4768
34_0000,34_0000_368,256,41187,4336
34_0000,34_0000_369,256,40935,4288
34_0000,34_0000_370,256,40320,2736
34_0000,34_0000_371,256,40074,3804
34_0000,34_0000_372,256,39735,4528
34_0000,34_0000_373,256,39279,4416
34_0000,34_0000_374,256,38910,4660
34_0000,34_0000_375,256,38580,3688
34_0000,34_0000_376,256,37920,4324
34_0000,34_0000_377,256,37446,5892
34_0000,34_0000_378,256,37401,4996
34_0000,34_0000_379,256,36276,4456
34_0000,34_0000_380,256,35913,3396
34_0000,34_0000_381,256,35682,3520
34_0000,34_0000_382,256,35082,2504
34_0000,34_0000_383,256,34536,2632
34_0000,34_0000_384,256,34137,2696
34_0000,34_0000_385,256,33834,3044
34_0000,34_0000_386,256,32877,3260
34_0000,34_0000_387,256,32112,3696
34_0000,34_0000_388,256,31788,4272
34_0000,34_0000_389,256,30960,3536
34_0000,34_0000_390,256,30300,3036
34_0000,34_0000_391,256,29622,3496
34_0000,34_0000_392,256,28680,3072
34_0000,34_0000_393,256,27909,2552
34_0000,34_0000_394,256,27060,2428
34_0000,34_0000_395,256,26304,1808
34_0000,34_0000_396,256,25758,1740
34_0000,34_0000_397,256,24786,1560
34_0000,34_0000_398,256,24258,3096
34_0000,34_0000_399,256,23592,2356
34_0000,34_0000_400,256,23304,2592
34_0000,34_0000_401,256,22320,2660
34_0000,34_0000_402,256,22017,2896
34_0000,34_0000_403,256,21570,2268
34_0000,34_0000_404,256,20862,1952
34_0000,34_0000_405,256,20169,1660
34_0000,34_0000_406,256,19485,2412
34_0000,34_0000_407,256,18924,2240
34_0000,34_0000_408,256,18438,2360
34_0000,34_0000_409,256,17913,1332
34_0000,34_0000_410,256,17400,1620
34_0000,34_0000_411,256,16689,1120
34_0000,34_0000_412,256,16269,1356
34_0000,34_0000_413,256,15621,1124
34_0000,34_0000_414,256,15021,1368
34_0000,34_0000_415,256,14694,1088
34_0000,34_0000_416,256,14022,620
34_0000,34_0000_417,256,13485,184
34_0000,34_0000_418,256,12822,496
34_0000,34_0000_419,256,12381,248
34_0000,34_0000_420,256,11529,588
34_0000,34_0000_421,256,10764,520
34_0000,34_0000_422,256,10152,216
34_0000,34_0000_423,256,9369,288
34_0000,34_0000_424,256,8646,364
34_0000,34_0000_425,256,7539,372
34_0000,34_0000_426,256,6780,424
34_0000,34_0000_427,256,6252,160
34_0000,34_0000_428,256,5577,196
34_0000,34_0000_429,256,5064,308
34_0000,34_0000_430,256,4545,36
34_0000,34_0000_431,256,3804,84
34_0000,34_0000_432,256,3363,500
34_0000,34_0000_433,256,2787,276
34_0000,34_0000_434,256,2439,424
34_0000,34_0000_435,256,2160,392
34_0000,34_0000_436,256,1854,516
34_0000,34_0000_437,256,1449,272
34_0000,34_0000_438,256,1026,304
34_0000,34_0000_439,256,693,68
34_0000,34_0000_440,256,549,480
34_0000,34_0000_441,256,207,196
34_0000,34_0000_442,256,120,128
64_0000,64_0000_050,256,18,72
64_0000,64_0000_051,256,36,184
64_0000,64_0000_052,256,105,296
64_0000,64_0000_053,256,174,300
64_0000,64_0000_054,256,234,396
64_0000,64_0000_055,256,300,424
64_0000,64_0000_056,256,348,404
64_0000,64_0000_057,256,441,568
64_0000,64_0000_058,256,570,544
64_0000,64_0000_059,256,678,688
64_0000,64_0000_060,256,750,792
64_0000,64_0000_061,256,891,868
64_0000,64_0000_062,256,1020,688
64_0000,64_0000_063,256,1098,1032
64_0000,64_0000_064,256,1263,1296
64_0000,64_0000_065,256,1431,1460
64_0000,64_0000_066,256,1563,1492
64_0000,64_0000_067,256,1641,1564
64_0000,64_0000_068,256,1803,1564
64_0000,64_0000_069,256,2019,1660
64_0000,64_0000_070,256,2181,1708
64_0000,64_0000_071,256,2379,1856
64_0000,64_0000_072,256,2577,2136
64_0000,64_0000_073,256,2778,2248
64_0000,64_0000_074,256,2952,2868
64_0000,64_0000_075,256,3264,3088
64_0000,64_0000_076,256,3525,3096
64_0000,64_0000_077,256,3921,3220
64_0000,64_0000_078,256,4176,3540
64_0000,64_0000_079,256,4500,3692
64_0000,64_0000_080,256,4689,3636
64_0000,64_0000_081,256,5082,3724
64_0000,64_0000_082,256,5340,3888
64_0000,64_0000_083,256,5748,4160
64_0000,64_0000_084,256,6210,4464
64_0000,64_0000_085,256,6726,4828
64_0000,64_0000_086,256,7056,5068
64_0000,64_0000_087,256,7620,5176
64_0000,64_0000_088,256,7935,5440
64_0000,64_0000_089,256,8391,5468
64_0000,64_0000_090,256,8976,5828
64_0000,64_0000_091,256,9408,6056
64_0000,64_0000_092,256,9672,6408
64_0000,64_0000_093,256,10215,6524
64_0000,64_0000_094,256,10761,6652
64_0000,64_0000_095,256,11580,6440
64_0000,64_0000_096,256,12309,6588
64_0000,64_0000_097,256,13035,6940
64_0000,64_0000_098,256,13665,7328
64_0000,64_0000_099,256,14298,8156
64_0000,64_0000_100,256,14910,7812
64_0000,64_0000_101,256,15717,7644
64_0000,64_0000_102,256,16485,8012
64_0000,64_0000_103,256,17235,8208
64_0000,64_0000_104,256,18081,8520
64_0000,64_0000_105,256,18903,8664
64_0000,64_0000_106,256,19398,8892
64_0000,64_0000_107,256,20274,9096
64_0000,64_0000_108,256,21090,9480
64_0000,64_0000_109,256,21843,9664
64_0000,64_0000_110,256,22713,10012
64_0000,64_0000_111,256,23745,10448
64_0000,64_0000_112,256,24975,10948
64_0000,64_0000_113,256,25845,10980
64_0000,64_0000_114,256,27039,11376
64_0000,64_0000_115,256,28317,11524
64_0000,64_0000_116,256,29622,11796
64_0000,64_0000_117,256,30873,11932
64_0000,64_0000_118,256,32172,12604
64_0000,64_0000_119,256,33588,12480
64_0000,64_0000_120,256,34950,12712
64_0000,64_0000_121,256,36339,12996
64_0000,64_0000_122,256,37653,12952
64_0000,64_0000_123,256,39195,13716
64_0000,64_0000_124,256,40854,13960
64_0000,64_0000_125,256,42378,14264
64_0000,64_0000_126,256,43980,14424
64_0000,64_0000_127,256,45609,14852
64_0000,64_0000_128,256,47508,14820
64_0000,64_0000_129,256,49368,13828
64_0000,64_0000_130,256,50685,13456
64_0000,64_0000_131,256,52809,13572
64_0000,64_0000_132,256,54624,13620
64_0000,64_0000_133,256,56520,13760
64_0000,64_0000_134,256,58695,14396
64_0000,64_0000_135,256,60804,14904
64_0000,64_0000_136,256,62673,15024
64_0000,64_0000_137,256,64446,15172
64_0000,64_0000_138,256,66156,15892
64_0000,64_0000_139,256,68193,16212
64_0000,64_0000_140,256,70533,16036
64_0000,64_0000_141,256,72495,15952
64_0000,64_0000_142,256,74463,15632
64_0000,64_0000_143,256,76440,16128
64_0000,64_0000_144,256,78273,16216
64_0000,64_0000_145,256,80199,16232
64_0000,64_0000_146,256,82023,16744
64_0000,64_0000_147,256,84390,17828
64_0000,64_0000_148,256,86610,18196
64_0000,64_0000_149,256,88362,17640
64_0000,64_0000_150,256,89346,20004
64_0000,64_0000_151,256,89658,15908
64_0000,64_0000_152,256,89790,13228
64_0000,64_0000_153,256,89742,12980
64_0000,64_0000_154,256,90318,13404
64_0000,64_0000_155,256,90750,13040
64_0000,64_0000_156,256,91563,13020
64_0000,64_0000_157,256,92277,12876
64_0000,64_0000_158,256,93333,13948
64_0000,64_0000_159,256,94611,14080
64_0000,64_0000_160,256,95307,13704
64_0000,64_0000_161,256,96516,13136
64_0000,64_0000_162,256,96849,12288
64_0000,64_0000_163,256,96948,11504
64_0000,64_0000_164,256,97293,10924
64_0000,64_0000_165,256,97269,10684
64_0000,64_0000_166,256,97431,10760
64_0000,64_0000_167,256,97335,11204
64_0000,64_0000_168,256,97041,11304
64_0000,64_0000_169,256,97056,11472
64_0000,64_0000_170,256,96915,11160
64_0000,64_0000_171,256,96930,11104
64_0000,64_0000_172,256,96837,11216
64_0000,64_0000_173,256,96831,10420
64_0000,64_0000_174,256,97149,9952
64_0000,64_0000_175,256,97113,9268
64_0000,64_0000_176,256,96894,9852
64_0000,64_0000_177,256,96726,9332
64_0000,64_0000_178,256,97029,8584
64_0000,64_0000_179,256,97068,7832
64_0000,64_0000_180,256,97344,8216
64_0000,64_0000_181,256,97227,7512
64_0000,64_0000_182,256,97179,6776
64_0000,64_0000_183,256,97323,6912
64_0000,64_0000_184,256,97251,6752
64_0000,64_0000_185,256,97404,6168
64_0000,64_0000_186,256,97401,5340
64_0000,64_0000_187,256,97425,3764
64_0000,64_0000_188,256,97635,4112
64_0000,64_0000_189,256,97611,4428
64_0000,64_0000_190,256,97662,3960
64_0000,64_0000_191,256,97875,1536
64_0000,64_0000_192,256,98241,1324
64_0000,64_0000_193,256,98460,1552
64_0000,64_0000_194,256,98805,1540
64_0000,64_0000_195,256,99090,1724
64_0000,64_0000_196,256,98997,1540
64_0000,64_0000_197,256,99477,1360
64_0000,64_0000_198,256,99579,1440
64_0000,64_0000_199,256,99651,1356
64_0000,64_0000_200,256,99507,1644
64_0000,64_0000_201,256,99681,1192
64_0000,64_0000_202,256,99285,1604
64_0000,64_0000_203,256,99282,1172
64_0000,64_0000_204,256,98985,1264
64_0000,64_0000_205,256,98406,1332
64_0000,64_0000_206,256,98733,1856
64_0000,64_0000_207,256,98121,1812
64_0000,64_0000_208,256,97743,1788
64_0000,64_0000_209,256,97494,1804
64_0000,64_0000_210,256,97227,1728
64_0000,64_0000_211,256,97038,1920
64_0000,64_0000_212,256,97065,2068
64_0000,64_0000_213,256,97311,1792
64_0000,64_0000_214,256,97263,1500
64_0000,64_0000_215,256,97539,1660
64_0000,64_0000_216,256,97464,1780
64_0000,64_0000_217,256,97653,1648
64_0000,64_0000_218,256,97917,1564
64_0000,64_0000_219,256,97968,1552
64_0000,64_0000_220,256,97998,1680
64_0000,64_0000_221,256,98001,1688
64_0000,64_0000_222,256,97635,1624
64_0000,64_0000_223,256,97626,2016
64_0000,64_0000_224,256,97569,3524
64_0000,64_0000_225,256,97356,3752
64_0000,64_0000_226,256,97215,3780
64_0000,64_0000_227,256,96936,3676
64_0000,64_0000_228,256,96858,4044
64_0000,64_0000_229,256,96396,4632
64_0000,64_0000_230,256,96327,5180
64_0000,64_0000_231,256,96492,4840
64_0000,64_0000_232,256,96456,4828
64_0000,64_0000_233,256,96381,4564
64_0000,64_0000_234,256,96075,5040
64_0000,64_0000_235,256,95946,5288
64_0000,64_0000_236,256,95874,5208
64_0000,64_0000_237,256,95175,4796
64_0000,64_0000_238,256,93975,4868
64_0000,64_0000_239,256,94167,5596
64_0000,64_0000_240,256,93753,6760
64_0000,64_0000_241,256,93870,7216
64_0000,64_0000_242,256,93795,6712
64_0000,64_0000_243,256,93852,6076
64_0000,64_0000_244,256,93771,5708
64_0000,64_0000_245,256,93381,5912
64_0000,64_0000_246,256,93105,5464
64_0000,64_0000_247,256,92892,5236
64_0000,64_0000_248,256,93360,5020
64_0000,64_0000_249,256,93408,4488
64_0000,64_0000_250,256,93576,4284
64_0000,64_0000_251,256,93363,4048
64_0000,64_0000_252,256,93426,4284
64_0000,64_0000_253,256,93444,3624
64_0000,64_0000_254,256,93423,3696
64_0000,64_0000_255,256,92919,3716
64_0000,64_0000_256,256,92769,4128
64_0000,64_0000_257,256,92679,3956
64_0000,64_0000_258,256,92223,4644
64_0000,64_0000_259,256,92265,4972
64_0000,64_0000_260,256,92367,5168
64_0000,64_0000_261,256,92214,5448
64_0000,64_0000_262,256,91716,5572
64_0000,64_0000_263,256,91170,5488
64_0000,64_0000_264,256,91002,5892
64_0000,64_0000_265,256,90459,5396
64_0000,64_0000_266,256,90231,5116
64_0000,64_0000_267,256,90027,5136
64_0000,64_0000_268,256,89886,7108
64_0000,64_0000_269,256,89910,7616
64_0000,64_0000_270,256,89727,7860
64_0000,64_0000_271,256,89694,7780
64_0000,64_0000_272,256,89517,7020
64_0000,64_0000_273,256,89784,6328
64_0000,64_0000_274,256,89871,4708
64_0000,64_0000_275,256,89700,5180
64_0000,64_0000_276,256,89946,5560
64_0000,64_0000_277,256,89868,6144
64_0000,64_0000_278,256,89709,7804
64_0000,64_0000_279,256,89610,7968
64_0000,64_0000_280,256,89655,7956
64_0000,64_0000_281,256,89727,7592
64_0000,64_0000_282,256,89568,6264
64_0000,64_0000_283,256,89499,6072
64_0000,64_0000_284,256,89292,5776
64_0000,64_0000_285,256,89160,5408
64_0000,64_0000_286,256,88986,5960
64_0000,64_0000_287,256,88806,6304
64_0000,64_0000_288,256,88740,6184
64_0000,64_0000_289,256,88620,6140
64_0000,64_0000_290,256,88584,7176
64_0000,64_0000_291,256,88314,7196
64_0000,64_0000_292,256,87969,6008
64_0000,64_0000_293,256,87885,6668
64_0000,64_0000_294,256,87966,6032
64_0000,64_0000_295,256,87678,4592
64_0000,64_0000_296,256,87396,3524
64_0000,64_0000_297,256,86961,3360
64_0000,64_0000_298,256,86691,2948
64_0000,64_0000_299,256,86361,2816
64_0000,64_0000_300,256,86451,2544
64_0000,64_0000_301,256,86280,2272
64_0000,64_0000_302,256,85596,2160
64_0000,64_0000_303,256,85371,1924
64_0000,64_0000_304,256,84837,1612
64_0000,64_0000_305,256,84639,1296
64_0000,64_0000_306,256,84453,936
64_0000,64_0000_307,256,84396,1340
64_0000,64_0000_308,256,84168,1268
64_0000,64_0000_309,256,84048,1060
64_0000,64_0000_310,256,84051,1104
64_0000,64_0000_311,256,83808,504
64_0000,64_0000_312,256,83877,452
64_0000,64_0000_313,256,84102,204
64_0000,64_0000_314,256,84666,1192
64_0000,64_0000_315,256,84639,1032
64_0000,64_0000_316,256,84744,1400
64_0000,64_0000_317,256,84774,1000
64_0000,64_0000_318,256,84666,1052
64_0000,64_0000_319,256,84678,1672
64_0000,64_0000_320,256,84369,1000
64_0000,64_0000_321,256,84006,284
64_0000,64_0000_322,256,83556,644
64_0000,64_0000_323,256,83337,312
64_0000,64_0000_324,256,82845,56
64_0000,64_0000_325,256,82497,72
64_0000,64_0000_326,256,82386,88
64_0000,64_0000_327,256,82152,164
64_0000,64_0000_328,256,81984,100
64_0000,64_0000_329,256,81663,368
64_0000,64_0000_330,256,81405,892
64_0000,64_0000_331,256,80994,784
64_0000,64_0000_332,256,80601,1392
64_0000,64_0000_333,256,79920,800
64_0000,64_0000_334,256,79671,968
64_0000,64_0000_335,256,79191,700
64_0000,64_0000_336,256,79032,728
64_0000,64_0000_337,256,78567,788
64_0000,64_0000_338,256,78048,788
64_0000,64_0000_339,256,77505,1220
64_0000,64_0000_340,256,77109,1580
64_0000,64_0000_341,256,76350,1644
64_0000,64_0000_342,256,75951,1388
64_0000,64_0000_343,256,75537,1592
64_0000,64_0000_344,256,74955,2088
64_0000,64_0000_345,256,74589,2488
64_0000,64_0000_346,256,74148,2336
64_0000,64_0000_347,256,73920,2424
