Image_ID,MedSAM Dice 50 manual,MedSAM Orig Dice Scores,Diffusion + Unet,Diffusion + Unet_noscale,"max(sclae,noS)",mask_area
1064,,0.191681415,0.345712364,0.493715644,0.493715644,3100
1065,,0.072440639,0.479830146,0.511317492,0.511317492,2065
1066,,0.154163972,0.632883728,0.531840324,0.632883728,5289
1067,,0.276085824,0.641201913,0.767382443,0.767382443,9159
1068,,0.210922062,0.581778288,0.409882963,0.581778288,2082
1069,,0.161166355,0.513866246,0.536946297,0.536946297,5489
1070,,0.183732122,0.582417607,0.569114089,0.582417607,3639
1071,,0.624742329,0.600792766,0.583081543,0.600792766,28290
1072,,0.196102127,0.573551238,0.509358287,0.573551238,929
1073,,0.326732665,0.264758497,0.236060232,0.264758497,387
1074,,0.164226547,0.003021148,0.167591348,0.167591348,4078
1075,,0.332936972,0.69590646,0.66692549,0.69590646,1288
1076,,0.09245266,0.661953747,0.595744669,0.661953747,2582
1077,,0.352767915,0.587661088,0.548813701,0.587661088,14374
1078,,0.339132518,0.451157331,0.463439375,0.463439375,4964
1079,,0.193685055,0.116030537,0,0.116030537,1074
1080,,0.265194237,0.357088119,0.340264261,0.357088119,4486
1081,,0.302079409,0,0,0,2112
1082,,0.271590233,0.419032991,0.488582313,0.488582313,1370
1083,,0.508436441,0.299212605,0.433411211,0.433411211,468
1084,,0.158022106,0.481520593,0.601852834,0.601852834,5636
1085,,0.151183054,0.631678462,0.666871965,0.666871965,4829
1086,,0.134919256,0.417127073,0.481481493,0.481481493,1451
1087,,0.296804726,0.566709816,0.565238655,0.566709816,4230
1088,,0.384409159,0.553106189,0.361238897,0.553106189,1420
1089,,0.293790251,0.462786257,0.519630969,0.519630969,3335
1090,,0.214715242,0.534553766,0.590736032,0.590736032,4036
1091,,0.168282002,0.521660626,0.572171628,0.572171628,1645
1092,,0.429927379,0.562907755,0.506302178,0.562907755,18184
1093,,0.572602749,0.196943969,0.194942534,0.196943969,239
1094,,0.175873816,0.734344602,0.632911384,0.734344602,5657
1095,,0.343082398,0.672387481,0.769102752,0.769102752,12225
1096,,0.152873397,0.572778821,0.606697321,0.606697321,4855
1097,,0.107395485,0.476527005,0.589386463,0.589386463,4211
1098,,0.132179976,0.594313204,0.529281974,0.594313204,4964
1099,,0.160243496,0.735496581,0.72758919,0.735496581,6124
1100,,0.430143714,0.535349429,0.563125372,0.563125372,3748
1101,,0.06881281,0.140939593,0.212027282,0.212027282,425
1102,,0.121431515,0.542902946,0.481141686,0.542902946,3581
1103,,0.428125709,0.715095341,0.661046445,0.715095341,5003
1104,,0.206657782,0.600000024,0.598025739,0.600000024,6121
1105,,0.145192623,0.491655976,0.442016214,0.491655976,3524
1106,,0.427600026,0.755375504,0.78367275,0.78367275,5836
1107,,0.26329881,0.706013381,0.68901062,0.706013381,10315
1108,,0.226814702,0.592555583,0.545130253,0.592555583,9051
1109,,0.21373947,0.558254123,0.716498852,0.716498852,5938
1110,,0.071245536,0.469208211,0.395643622,0.469208211,1750
1111,,0.288981467,0.562338352,0.559099674,0.562338352,8463
1112,,0.164521277,0.690909088,0.37355718,0.690909088,775
1113,,0.618885994,0.198547214,0.232135803,0.232135803,1812
1114,,0.239365891,0.516946256,0.574474931,0.574474931,8549
1115,,0.386161357,0.808243752,0.81825316,0.81825316,5222
1116,,0.414975137,0.722962976,0.748978674,0.748978674,10461
1117,,0.144750684,0.058638744,0.138650969,0.138650969,1819
1118,,0.22556214,0.527366638,0.598095238,0.598095238,5480
1119,,0.207812086,0.58088696,0.602249622,0.602249622,5350
1120,,0.500863552,0.002344666,0,0.002344666,209
1121,,0.581625938,0.242130756,0.305590063,0.305590063,1153
1122,,0.177717596,0.643241525,0.588132381,0.643241525,6548
1123,,0.601803541,0.422794104,0.437682569,0.437682569,1018
1124,,0.505004346,0.428724557,0.459056318,0.459056318,2904
1125,,0.46114412,0.605162144,0.689890921,0.689890921,20096
1126,,0.450758725,0.604126692,0.610367179,0.610367179,11675
1127,,0.468853861,0.405139178,0.836730123,0.836730123,6925
1128,,0.122017547,0.637342095,0.644720972,0.644720972,3649
1129,,0.61285907,0.115264796,0.155240104,0.155240104,379
1130,,0.457639039,0.508972287,0.700753093,0.700753093,1174
1131,,0.260817528,0.693756223,0.659008443,0.693756223,9257
1132,,0.200874642,0.651667953,0.648071229,0.651667953,3109
1133,,0.667167544,0.552739143,0.575843334,0.575843334,1437
1134,,0.192893744,0.529107392,0.483816296,0.529107392,4185
1135,,0.283636183,0.616237342,0.704535127,0.704535127,8141
1136,,0.481953293,0.398406386,0.429931253,0.429931253,1061
1137,,0.237883538,0.58472085,0.557310641,0.58472085,9249
1138,,0.169191867,0.685586274,0.521045268,0.685586274,5043
1139,,0.149411634,0.387308538,0.447495371,0.447495371,933
1140,,0.348397225,0.150433943,0.393151373,0.393151373,11121
1141,,0.172455087,0.212121218,0.244700626,0.244700626,439
1142,,0.562740445,0.500682116,0.619022012,0.619022012,2649
1143,,0.41200012,0.699826479,0.75729239,0.75729239,8115
1144,,0.199456736,0.57876581,0.595915198,0.595915198,4855
1145,,0.177490488,0.4173913,0.348121494,0.4173913,3752
1146,,0.307416648,0.704034269,0.662941575,0.704034269,5108
1147,,0.09667512,0.419902921,0.446508169,0.446508169,1527
1148,,0.113493361,0.683478236,0.67687887,0.683478236,2598
1149,,0.238437206,0.627370179,0.6476807,0.6476807,4007
1150,,0.133275524,0.691142201,0.6734128,0.691142201,3406
1151,,0.33649087,0.365493745,0.340924233,0.365493745,1574
1152,,0.671999991,0.460052669,0.56307435,0.56307435,1356
1153,,0.115085535,0.304968029,0.313123554,0.313123554,1503
1154,,0.176014021,0.649802864,0.64626509,0.649802864,6078
1155,,0.578794479,0.888193905,0.893393099,0.893393099,2682
1156,,0.461188316,0.573215604,0.473510712,0.573215604,3648
1157,,0.389312983,0.03206997,0.011235955,0.03206997,344
1158,,0.250533283,0.629169047,0.595662296,0.629169047,9123
1159,,0.533369482,0.656479895,0.697057962,0.697057962,3354
1160,,0.110222988,0.538498819,0.460841775,0.538498819,3494
1161,,0.566153109,0.609691143,0.853589892,0.853589892,18750
1162,,0.142789468,0.586966276,0.536960065,0.586966276,3363
1163,,0.394974709,0.768377244,0.628398776,0.768377244,1570
1164,,0.243445963,0.465009212,0.600737691,0.600737691,4620
1165,,0.317402363,0.642642617,0.777721524,0.777721524,12227
1166,,0.26592797,0.477037042,0.395731449,0.477037042,1607
1167,,0.127021462,0.652837098,0.643643141,0.652837098,3004
1168,,0.350852877,0.438779444,0.319353223,0.438779444,2883
1169,,0.118364736,0.284600377,0.314089805,0.314089805,1780
1170,,0.266728312,0.332829058,0.483663082,0.483663082,6528
1171,,0.550413251,0.229729727,0,0.229729727,369
1172,,0.215854213,0.368678629,0.538620114,0.538620114,4008
1173,,0.166681528,0.523578346,0.534165204,0.534165204,5123
1174,,0.551188231,0.457705319,0.591463804,0.591463804,8144
1175,,0.338819534,0.734513283,0.542969942,0.734513283,1514
1176,,0.662006974,0.642377734,0.578320265,0.642377734,1793
1177,,0.132805467,0.476966977,0.433826566,0.476966977,4667
1178,,0.071138732,0.570349395,0.558278561,0.570349395,1539
1179,,0.531137347,0.553818464,0.638342381,0.638342381,24728
1180,,0.311425716,0.618189633,0.725944996,0.725944996,11068
1181,,0.347305387,0.691347539,0.676100373,0.691347539,14197
1182,,0.133428156,0.430139005,0.566448033,0.566448033,2876
1183,,0.272383481,0.462641686,0.598459423,0.598459423,9497
1184,,0.187583432,0.673559844,0.677260637,0.677260637,6246
1185,,0.194409013,0.526952684,0.4169074,0.526952684,4610
1186,,0.214681625,0.455525607,0.444444448,0.455525607,1967
1187,,0.660217106,0.590923488,0.664864838,0.664864838,7625
1188,,0.191480011,0.662229598,0.664464176,0.664464176,2790
1189,,0.154316276,0.523955166,0.488601118,0.523955166,3762
1190,,0.393081576,0.727492929,0.667705476,0.727492929,11713
1191,,0.131688654,0.423127472,0.254947871,0.423127472,3821
1192,,0.278419137,0.749066472,0.729750335,0.749066472,5221
1193,,0.504898906,0.663812101,0.753847063,0.753847063,19227
1194,,0.206842214,0.651829481,0.614910662,0.651829481,4358
1195,,0.31458652,0.725050926,0.668437958,0.725050926,2775
1196,,0.130618915,0.5123384,0.308113396,0.5123384,2894
1197,,0.380208343,0.524946451,0.587798595,0.587798595,16390
1198,,0.305491835,0.529554665,0.688985825,0.688985825,9921
1199,,0.475642502,0.415300548,0.46430099,0.46430099,807
1200,,0.084017925,0.434017599,0.498453379,0.498453379,2689
1201,,0.315584511,0.82307148,0.766201019,0.82307148,6157
1202,,0.012167952,0.348484844,0.344578326,0.348484844,1130
1203,,0.518516481,0.382990867,0.697721124,0.697721124,10705
1204,,0.144921586,0.682722509,0.672027886,0.682722509,3417
1205,,0.173242316,0.482471764,0.407306522,0.482471764,4699
1206,,0.262463868,0.641155601,0.654812872,0.654812872,9669
1207,,0.428432792,0.436571419,0.484461218,0.484461218,1110
1208,,0.210468397,0.297276258,0.440917104,0.440917104,3618
1209,,0.146960959,0.387344211,0.35305047,0.387344211,1839
1210,,0.419698328,0.692022741,0.649750054,0.692022741,10651
1211,,0.292383969,0.620046616,0.809236944,0.809236944,3172
1212,,0.172865063,0.643253207,0.640007615,0.643253207,6081
1213,,0.115340531,0.644284546,0.568352044,0.644284546,2658
1214,,0.166112572,0.139267012,0.175139919,0.175139919,5887
1215,,0.333333343,0.103448279,0.10781078,0.10781078,103
1216,,0.165622011,0.455924183,0.324710697,0.455924183,3476
1217,,0.064873055,0.379642367,0.559829056,0.559829056,1497
1218,,0.094390713,0.090225562,0.207868472,0.207868472,1327
1219,,0.118509553,0.574172914,0.589332581,0.589332581,2392
1220,,0.135610059,0.601324499,0.630508482,0.630508482,2426
1221,,0.865596771,0,0,0,1076
1222,,0.215234339,0.695121944,0.663511574,0.695121944,6118
1223,,0.098191336,0.729842067,0.670461714,0.729842067,2662
1224,,0.414634138,0.082940623,0.097300507,0.097300507,248
1225,,0.516303778,0.480053186,0.393253624,0.480053186,2999
1226,,0.155496955,0.563713074,0.59132123,0.59132123,5382
1227,,0.521717966,0.579729736,0.538051188,0.579729736,13898
1228,,0.181221083,0.583412766,0.58348155,0.58348155,1872
1229,,0.522568226,0.550226271,0.571035743,0.571035743,6109
1230,,0.549974024,0.538461566,0.590914845,0.590914845,13806
1231,,0.291525424,0.715604603,0.675059676,0.715604603,9740
1232,,0.459056288,0.317721993,0.479602128,0.479602128,4993
1233,,0.510720015,0.438502669,0.462962955,0.462962955,1019
1234,,0.302400321,0.623112798,0.621089518,0.623112798,8293
1235,,0.174406365,0.569908082,0.588871002,0.588871002,5258
1236,,0.131900892,0.715206683,0.721055925,0.721055925,4886
1237,,0.102649093,0.582449377,0.441185266,0.582449377,2340
1238,,0.33244592,0.73078692,0.81205821,0.81205821,5306
1239,,0.163531631,0.607980251,0.625293016,0.625293016,3575
1240,,0.370755881,0.615474463,0.621759415,0.621759415,8642
1241,,0.128525347,0.626953125,0.654634953,0.654634953,3506
1242,,0.010533527,0.518943727,0.539218605,0.539218605,1357
1243,,0.166056558,0.658595622,0.635257244,0.658595622,5688
1244,,0.125160322,0.600902617,0.553372085,0.600902617,4413
1245,,0.276469529,0.472590894,0.531530917,0.531530917,8820
1246,,0.127416074,0.551373363,0.535833716,0.551373363,4116
1247,,0.147637919,0.489196211,0.468912512,0.489196211,1572
1248,,0.164462984,0.569568217,0.611717999,0.611717999,5429
1249,,0.447552443,0.233830839,0.151351348,0.233830839,227
1250,,0.298897386,0.664615393,0.670581818,0.670581818,12190
1251,,0.278063208,0.550089777,0.552997172,0.552997172,3625
1252,,0.178926215,0.633310497,0.713613033,0.713613033,2126
1253,,0.33124879,0.580949366,0.615535736,0.615535736,4376
1254,,0.147516876,0.335691333,0.612342,0.612342,4168
1255,,0.344550371,0.184484392,0.530434072,0.530434072,6068
1256,,0.156493455,0.612491608,0.618108809,0.618108809,2650
1257,,0.407968134,0.157635465,0.162215635,0.162215635,309
1258,,0.356752604,0.607371449,0.715411603,0.715411603,11882
1259,,0.191240281,0.240506336,0.241573036,0.241573036,2673
1260,,0.480166793,0.58186543,0.558962524,0.58186543,19224
1261,,0.159872189,0.625891924,0.536746323,0.625891924,5900
1262,,0.111188434,0.477477491,0.474570394,0.477477491,2832
1263,,0.539518893,0.273318887,0.386247247,0.386247247,358
1264,,0.088799059,0.649289072,0.646387815,0.649289072,2287
1265,,0.414279729,0.327924848,0.280596465,0.327924848,3707
1266,,0.619286358,0.42096436,0.215666622,0.42096436,3060
1267,,0.170211107,0.697202802,0.604032338,0.697202802,5676
1268,,0.233906284,0.689215064,0.542263269,0.689215064,6829
1269,,0.632430077,0.465863466,0.446659684,0.465863466,1864
1270,,0.672220051,0.521205902,0.758027494,0.758027494,4448
1271,,0.134135187,0.461733073,0.38374719,0.461733073,2498
1272,,0.466186911,0.609226584,0.731891572,0.731891572,20031
1273,,0.60711062,0.733714283,0.735677063,0.735677063,1884
1274,,0.247685403,0.619047642,0.529799581,0.619047642,3076
1275,,0.80287534,0.68562144,0.763443351,0.763443351,1718
1276,,0.449859172,0.824437737,0.725830555,0.824437737,13724
1277,,0.096845709,0.344669104,0.360637456,0.360637456,2177
1278,,0.343064517,0.69207567,0.698754609,0.698754609,9253
1279,,0.05945766,0.398904115,0.315749079,0.398904115,2442
1280,,0.077561401,0.415601879,0.468513846,0.468513846,1442
1281,,0.462171018,0.619907618,0.761975884,0.761975884,19033
1282,,0.238344207,0.590572059,0.640484452,0.640484452,8979
1283,,0.540848851,0.632683635,0.575270593,0.632683635,10713
1284,,0.167824209,0.515926421,0.600217402,0.600217402,4540
1285,,0.590886176,0.520157874,0.699968159,0.699968159,19266
1286,,0.081382461,0.27696079,0.34926942,0.34926942,2807
1287,,0.359386414,0.610591888,0.612270296,0.612270296,4117
1288,,0.497427106,0,0.185514614,0.185514614,382
1289,,0.558192074,0.121654503,0.111111112,0.121654503,335
1290,,0.204047039,0.28877005,0.354721546,0.354721546,2617
1291,,0.314702898,0.559402227,0.690159082,0.690159082,9413
1292,,0.126012683,0.506414592,0.504633129,0.506414592,3201
1293,,0.25559631,0.58405894,0.582627475,0.58405894,2157
1294,,0.495925844,0.49143064,0.634699702,0.634699702,15345
1295,,0.200563356,0.66797334,0.663289607,0.66797334,4486
1296,,0.549375534,0.641796887,0.546545923,0.641796887,13452
1297,,0.522268236,0.424420297,0.327420324,0.424420297,21140
1298,,0.055769667,0.454225361,0.489123255,0.489123255,1790
1299,,0.546448112,0.108910888,0,0.108910888,194
1300,,0.219472244,0.324234903,0.372287154,0.372287154,1016
1301,,0.736175954,0.338248849,0.476514339,0.476514339,6911
1302,,0.441901982,0.734601617,0.731099069,0.734601617,10775
1303,,0.305682033,0.478754729,0.465945423,0.478754729,2866
1304,,0.249677569,0.671218872,0.632596672,0.671218872,5750
1305,,0.191091031,0.368955702,0.45721519,0.45721519,2001
1306,,0.129675806,0.324786335,0.586931169,0.586931169,681
1307,,0.178222716,0.643618762,0.585255086,0.643618762,5315
1308,,0.408366442,0.52687943,0.724067748,0.724067748,12479
1309,,0.102655895,0.499401212,0.449208349,0.499401212,3675
1310,,0.489230186,0.346910119,0.108073741,0.346910119,3683
1311,,0.624548733,0.234404534,0,0.234404534,736
1312,,0.364067584,0.605564654,0.684268653,0.684268653,8779
1313,,0.336465836,0.66235292,0.566265047,0.66235292,2661
1314,,0.514556289,0.547476947,0.619197071,0.619197071,9186
1315,,0.413864553,0.742740691,0.757408321,0.757408321,4909
1316,,0.15664266,0.528252304,0.505705833,0.528252304,4109
1317,,0.458823532,0.049382716,0,0.049382716,82
1318,,0.288676739,0.813566566,0.750394046,0.813566566,11089
1319,,0.137622952,0.675540745,0.630040526,0.675540745,4678
1320,,0.396481305,0.527243972,0.590240479,0.590240479,12986
1321,,0.141247526,0.378406703,0.260098815,0.378406703,4141
1322,,0.156886965,0.487953842,0.460333169,0.487953842,5236
1323,,0.116631597,0.538595498,0.551813066,0.551813066,3229
1324,,0.108540654,0.510261178,0.490656555,0.510261178,2766
1325,,0.166992322,0.522471905,0.497749776,0.522471905,3537
1326,,0.187943965,0.664298415,0.662825465,0.664298415,7106
1327,,0.446900904,0.149253726,0,0.149253726,576
1328,,0.556291401,0.203517586,0.326881707,0.326881707,407
1329,,0.253406435,0.434573829,0.454184532,0.454184532,1971
1330,,0.510076702,0.541704834,0.576079428,0.576079428,5982
1331,,0.221390948,0.741541982,0.744862378,0.744862378,8479
1332,,0.390013188,0.425882339,0.429768056,0.429768056,2417
1333,,0.157245472,0.52430886,0.440005362,0.52430886,3679
1334,,0.660326242,0.372660697,0.405441344,0.405441344,7392
1335,,0.204123214,0.283563375,0.353770703,0.353770703,4082
1336,,0.183846295,0.566284776,0.405810267,0.566284776,5035
1337,,0.139518082,0.395461917,0.477376372,0.477376372,3736
1338,,0.203732342,0.610655725,0.624831498,0.624831498,7796
1339,,0.325960159,0.73301214,0.725804687,0.73301214,13203
1340,,0.209434032,0.589678824,0.424195111,0.589678824,6114
1341,,0.45261845,0.33287102,0.373737365,0.373737365,544
1342,,0.150276646,0.032310177,0.309412181,0.309412181,3844
1343,,0.066393957,0.172043011,0.241537049,0.241537049,593
1344,,0.414646715,0.495297819,0.706790268,0.706790268,14223
1345,,0.091679692,0.665914237,0.577599525,0.665914237,1933
1346,,0.249571741,0.586387455,0.608135045,0.608135045,5812
1347,,0.429095685,0.547811985,0.518732011,0.547811985,6104
1348,,0.154067174,0.567132115,0.518743396,0.567132115,4916
1349,,0.413354546,0.274853796,0.226740599,0.274853796,422
1350,,0.18909286,0.574257433,0.641473413,0.641473413,3894
1351,,0.106686614,0.336134464,0.389727414,0.389727414,1192
1352,,0.244105235,0.727680385,0.784878254,0.784878254,8533
1353,,0.345272154,0.673697293,0.806407094,0.806407094,4085
1354,,0.228383303,0.727387726,0.719146907,0.727387726,3831
1355,,0.247317895,0.389574766,0.508486807,0.508486807,1727
1356,,0.364271879,0.816747546,0.838008225,0.838008225,11234
1357,,0.261755109,0.537296355,0.623952746,0.623952746,8057
1358,,0.133550197,0.514365137,0.521053255,0.521053255,3409
1359,,0.42564103,0,0,0,83
1360,,0.115710117,0.580261588,0.469643444,0.580261588,4055
1361,,0.02033787,0.364312261,0.400419295,0.400419295,367
1362,,0.413008481,0.48682043,0.633214235,0.633214235,6285
1363,,0.144329891,0,0,0,42
1364,,0.130001038,0.70543009,0.708697319,0.708697319,4034
1365,,0.678176045,0.895122588,0.857610881,0.895122588,8595
1366,,0.316113263,0.592852712,0.762681782,0.762681782,12151
1367,,0.063341789,0.209693372,0.246514216,0.246514216,2361
1368,,0.204562902,0.089647815,0.047019444,0.089647815,3631
1369,,0.242817983,0.49304989,0.487989277,0.49304989,5293
1370,,0.187884584,0.743429303,0.624277472,0.743429303,5131
1371,,0.45441103,0,0,0,922
1372,,0.409604937,0.659132004,0.718289256,0.718289256,3436
1373,,0.255778998,0.501399696,0.607350588,0.607350588,9213
1374,,0.165921524,0.477821022,0.419667959,0.477821022,5363
1375,,0.461447656,0.561181426,0.555345178,0.561181426,3974
1376,,0.313286275,0.543018341,0.436716646,0.543018341,2302
1377,,0.203679562,0.623750508,0.661173224,0.661173224,5504
1378,,0.448938966,0.795779943,0.829645455,0.829645455,15127
1379,,0.298249066,0.701852202,0.659318507,0.701852202,9923
1380,,0.456386477,0.739130437,0.379703134,0.739130437,5310
1381,,0.517111778,0.791322291,0.746044517,0.791322291,9347
1382,,0.374870211,0.636636615,0.65535444,0.65535444,1783
1383,,0.697831511,0.594059408,0.567071915,0.594059408,2804
1384,,0.200828329,0.450950563,0.310575992,0.450950563,3995
1385,,0.07232295,0.230103806,0.28946811,0.28946811,2267
1386,,0.454245239,0.615342081,0.773639143,0.773639143,19417
1387,,0.48168838,0.667808235,0.604227662,0.667808235,4156
1388,,0.361623228,0.700268805,0.651089251,0.700268805,3756
1389,,0.267339975,0.665671647,0.657287538,0.665671647,3579
1390,,0.106254853,0.388598025,0.335615546,0.388598025,2111
1391,,0.343969256,0.687649906,0.670987427,0.687649906,5790
1392,,0.465036333,0.40438357,0.532036722,0.532036722,3446
1393,,0.348217607,0.697989583,0.717256546,0.717256546,10267
1394,,0.247745872,0.350190848,0.283123016,0.350190848,3706
1395,,0.325505883,0.376482219,0.439434379,0.439434379,3245
1396,,0.398635149,0.658057868,0.681351542,0.681351542,15300
1397,,0.454675943,0.435499847,0.543638945,0.543638945,7584
1398,,0.123232692,0.368848026,0.388129443,0.388129443,2258
1399,,0.13123931,0.490968049,0.493955493,0.493955493,3038
1400,,0.392273217,0.434222221,0.556230366,0.556230366,12881
1401,,0.051549088,0.491963655,0.554048955,0.554048955,1834
1402,,0.20721589,0.664044559,0.622956038,0.664044559,4753
1403,,0.074609376,0.508444428,0.502755165,0.508444428,1991
1404,,0.41085881,0.623673499,0.617455125,0.623673499,3390
1405,,0.346264511,0.444562614,0.543629348,0.543629348,9910
1406,,0.483419299,0.009269988,0,0.009269988,416
1407,,0.189916894,0.151878491,0.243081525,0.243081525,1077
1408,,0.421306491,0.739282429,0.774087071,0.774087071,11188
1409,,0.412272394,0.817400634,0.796210468,0.817400634,8729
1410,,0.127528682,0.776992917,0.756320059,0.776992917,3797
1411,,0.350603819,0.562770545,0.537061989,0.562770545,3387
1412,,0.354161501,0.430593699,0.523996115,0.523996115,12945
1413,,0.228703395,0.502197087,0.222475752,0.502197087,3911
1414,,0.200827971,0.654444814,0.588893771,0.654444814,5203
1415,,0.08682014,0.362718076,0.536200583,0.536200583,3529
1416,,0.114639871,0.62799263,0.580452383,0.62799263,1975
1417,,0.226219118,0.464321613,0.316820264,0.464321613,4492
1418,,0.51507771,0.692563176,0.793337584,0.793337584,14903
1419,,0.535583258,0.740174651,0.753218293,0.753218293,1974
1420,,0.801530361,0.079999998,0.28125,0.28125,1004
1421,,0.036531791,0.235976785,0.263693124,0.263693124,1026
1422,,0.10153424,0.346857607,0.343343347,0.346857607,1129
1423,,0.097289488,0.268770397,0.282281518,0.282281518,2262
1424,,0.229831859,0.618705034,0.704173326,0.704173326,7369
1425,,0.335244894,0.604662597,0.559701502,0.604662597,8178
1426,,0.452748477,0.87152034,0.889328063,0.889328063,4144
1427,,0.139333501,0.405339807,0.318376899,0.405339807,1548
1428,,0.20926021,0.194539249,0.135478407,0.194539249,3303
1429,,0.270466506,0.647686839,0.615384638,0.647686839,4490
1430,,0.494168997,0.675966203,0.761659741,0.761659741,19905
1431,,0.555251122,0.559278369,0.545003533,0.559278369,3431
1432,,0.25488168,0.489749432,0.344953448,0.489749432,2289
1433,,0.259567082,0.514482737,0.411017746,0.514482737,8147
1434,,0.310598373,0.733352542,0.659163773,0.733352542,7394
1435,,0.34041512,0.683636367,0.692688704,0.692688704,4351
1436,,0.2336694,0.656396866,0.607587397,0.656396866,8283
1437,,0.558853626,0.722041249,0.68824029,0.722041249,9291
1438,,0.100919373,0.606187701,0.536411166,0.606187701,2928
1439,,0.445820838,0.645698428,0.623794913,0.645698428,4176
1440,,0.195612371,0.286415726,0.212341577,0.286415726,3500
1441,,0.374892533,0.209068015,0.273056775,0.273056775,406
1442,,0.336181998,0.540399671,0.548601687,0.548601687,9235
1443,,0.125911072,0.186770424,0.11392244,0.186770424,1895
1444,,0.140458316,0.453837603,0.466954023,0.466954023,2667
1445,,0.097715266,0.65947789,0.772479773,0.772479773,2928
1446,,0.079106078,0.329207927,0.206612512,0.329207927,1851
1447,,0.436045051,0,0,0,871
1448,,0.227149785,0.30905512,0.206297189,0.30905512,5025
1449,,0.262697279,0.434919804,0.475626409,0.475626409,7977
1450,,0.119184107,0.518981695,0.480338275,0.518981695,3140
1451,,0.360441238,0.585919738,0.607753634,0.607753634,7826
1452,,0.456960678,0.724409461,0.778142095,0.778142095,402
1453,,0.653971732,0.522045851,0.512358904,0.522045851,2307
1454,,0.582943082,0.521171331,0.53577435,0.53577435,14610
1455,,0.034910426,0,0,0,156
1456,,0.394957989,0.673084319,0.76966244,0.76966244,6520
1457,,0.347788364,0.643701434,0.610926867,0.643701434,7496
1458,,0.12210235,0.612374902,0.642115176,0.642115176,3476
1459,,0.261482626,0.789426923,0.69690305,0.789426923,9766
1460,,0.364136457,0.77084446,0.810714304,0.810714304,12317
1461,,0.122666389,0.563476563,0.619288146,0.619288146,3346
1462,,0.389615715,0.669992328,0.784066737,0.784066737,6711
1463,,0.498746872,0.3573201,0.449658692,0.449658692,622
1464,,0.201084659,0.572246075,0.531854272,0.572246075,5419
1465,,0.564827025,0.691456676,0.827035367,0.827035367,7743
1466,,0.078038834,0.358789623,0.363879353,0.363879353,1279
1467,,0.692339182,0.423728824,0.489182413,0.489182413,1332
1468,,0.572995722,0.480412364,0.726060212,0.726060212,12574
1469,,0.303643912,0.788544178,0.78161782,0.788544178,3841
1470,,0.121848553,0.780692577,0.678503811,0.780692577,3703
1471,,0.048008278,0.387513459,0.390076548,0.390076548,990
1472,,0.293649137,0.705244124,0.688357532,0.705244124,6733
1473,,0.130025268,0.450777203,0.363683254,0.450777203,2728
1474,,0.217217222,0.14713493,0.278574795,0.278574795,4193
1475,,0.208651394,0,0,0,185
1476,,0.294928879,0.744661093,0.720182955,0.744661093,5029
1477,,0.640141487,0.007092198,0,0.007092198,847
1478,,0.36404109,0.810344815,0.64565587,0.810344815,1486
1479,,0.383954167,0.088669948,0.161500812,0.161500812,164
1480,,0.106982246,0.359696627,0.383679867,0.383679867,937
1481,,0.235222295,0.580750406,0.3493357,0.580750406,3042
1482,,0.413022041,0.711472034,0.68798542,0.711472034,13807
1483,,0.41934979,0.685714304,0.785305917,0.785305917,3902
1484,,0.555962324,0.556768537,0.779666483,0.779666483,17519
1485,,0.240267828,0.662962973,0.685936332,0.685936332,8430
1486,,0.536082447,0,0,0,306
1487,,0.253560424,0.746634007,0.729869425,0.746634007,9649
1488,,0.154220462,0.357624829,0.340214074,0.357624829,3689
1489,,0.073023573,0.498905897,0.521981299,0.521981299,2568
1490,,0.634262919,0.280657381,0.266377896,0.280657381,1559
1491,,0.382296622,0.622412562,0.629155517,0.629155517,4253
1492,,0.443556219,0.376506031,0.296448559,0.376506031,2574
1493,,0.375540018,0.760195732,0.774128497,0.774128497,15594
1494,,0.447993279,0.660968661,0.680939317,0.680939317,6481
1495,,0.106783196,0.665806472,0.517968297,0.665806472,2634
1496,,0.121870972,0.494451851,0.421008229,0.494451851,3721
1497,,0.082934752,0.326708078,0.269589812,0.326708078,1617
1498,,0.243358344,0.393953711,0.458155572,0.458155572,6591
1499,,0.390253812,0.731638432,0.732696891,0.732696891,5292
1500,,0.06235012,0.281553388,0,0.281553388,1286
1501,,0.385532379,0.728728712,0.713882744,0.728728712,11941
1502,,0.346965075,0.568815351,0.641347587,0.641347587,11781
1503,,0.342354268,0.567276657,0.522364199,0.567276657,4522
1504,,0.218575001,0.372904092,0.310449898,0.372904092,4252
1505,,0.248968408,0.645425856,0.539102077,0.645425856,5579
1506,,0.199264139,0.495075494,0.569740832,0.569740832,5511
1507,,0.304549873,0.628389835,0.712361932,0.712361932,11137
1508,,0.470724374,0.457516342,0.842165411,0.842165411,7376
1509,,0.46569559,0.615247428,0.718539119,0.718539119,11401
1510,,0.268189877,0.672501802,0.628699243,0.672501802,2423
1511,,0.220902175,0.486332566,0.47555238,0.486332566,2563
1512,,0.341019481,0.640379727,0.651610553,0.651610553,7493
1513,,0.318139374,0.700403214,0.666492939,0.700403214,10077
1514,,0.07994695,0.478476822,0.48780489,0.48780489,3301
1515,,0.079944171,0.65625,0.498428375,0.65625,1568
1516,,0.301678926,0.650874197,0.620928288,0.650874197,5920
1517,,0.374696463,0.78172189,0.768033862,0.78172189,10890
1518,,0.283607066,0.459299684,0.425098389,0.459299684,6246
