Image_ID,orig_covid_ms1.50 - fib score,orig_covid_ms1.50 - fib score manip,manip - fib
4192,0.03474075,0.957526505,0.922785755
4193,0.002960399,0.611297131,0.608336732
4194,0.029183129,0.921359301,0.892176172
4195,0.003795303,0.040828999,0.037033696
4196,0.003551656,0.070991039,0.067439383
4197,0.068945594,0.354922891,0.285977297
4198,0.002158169,0.154986247,0.152828078
4199,0.007011715,0.224427089,0.217415374
4200,0.00766967,0.022913337,0.015243667
4201,0.027454631,0.930174649,0.902720017
4202,0.119701542,0.976689935,0.856988393
4203,0.1808002,0.991238177,0.810437977
4204,0.016103102,0.928294122,0.91219102
4205,0.04514939,0.861885846,0.816736456
4206,0.024142984,0.915111661,0.890968677
4207,0.062414281,0.973503232,0.911088951
4208,0.000927851,0.08080551,0.07987766
4209,0.007697784,0.875717282,0.868019498
4210,0.003863658,0.539924622,0.536060964
4211,0.043114744,0.939799786,0.896685041
4212,0.015636271,0.832097828,0.816461558
4213,0.042124566,0.979856908,0.937732343
4214,0.002226471,0.528056681,0.52583021
4215,0.078144312,0.81168586,0.733541548
4216,0.00114612,0.219602808,0.218456689
4217,0.001658333,0.625412643,0.623754309
4218,0.004102482,0.73493129,0.730828808
4219,0.001042569,0.049421526,0.048378958
4220,0.022738304,0.021619892,-0.001118412
4221,0.007279747,0.515711606,0.508431859
4222,0.039191425,0.909003198,0.869811773
4223,0.000845631,0.435030073,0.434184442
4224,0.007695457,0.774721682,0.767026225
4225,0.013922416,0.781653166,0.76773075
4226,0.005101873,0.342155725,0.337053852
4227,0.003732708,0.574561656,0.570828948
4228,0.000744256,0.11039602,0.109651764
4229,0.004540905,0.811051726,0.806510821
4230,0.004598995,0.084933579,0.080334584
4231,0.015853871,0.93900156,0.92314769
4232,0.053445145,0.988201439,0.934756294
4233,0.001229428,0.830083311,0.828853883
4234,0.054037146,0.952877223,0.898840077
4235,0.007517857,0.178781196,0.171263339
4236,0.252267778,0.961123407,0.708855629
4237,0.044163793,0.917835891,0.873672098
4238,0.02948552,0.199347973,0.169862453
4239,0.515597522,0.998989284,0.483391762
4240,0.001089338,0.602972627,0.601883288
4241,0.006283048,0.932582676,0.926299628
4242,0.000663544,0.062186837,0.061523293
4243,0.000100903,0.054163001,0.054062098
4244,0.050981149,0.944094479,0.89311333
4245,0.049324408,0.898968995,0.849644586
4246,0.04090035,0.879313171,0.838412821
4247,0.002091415,0.548398376,0.546306961
4248,0.02075154,0.797720373,0.776968833
4249,0.055604063,0.934680998,0.879076935
4250,0.002829875,0.759902358,0.757072483
4251,0.015042086,0.909826458,0.894784371
4252,0.010018989,0.835639894,0.825620905
4253,0.008366507,0.928830683,0.920464176
4254,0.005737651,0.553685427,0.547947776
4255,0.041404679,0.94904995,0.90764527
4256,0.015902728,0.963268995,0.947366267
4257,0.132448435,0.3994371,0.266988665
4258,0.007192024,0.967491031,0.960299007
4259,0.031010242,0.976260126,0.945249883
4260,0.034434576,0.908464074,0.874029499
4261,0.005968337,0.233204022,0.227235685
4262,0.01043911,0.489528507,0.479089397
4263,0.005655423,0.66699487,0.661339446
4264,0.002696734,0.685149252,0.682452518
4265,0.009041131,0.868356347,0.859315217
4266,0.000358205,0.191775873,0.191417668
4267,0.007404907,0.255345434,0.247940527
4268,0.021162501,0.886821628,0.865659127
4269,0.328368515,0.995114803,0.666746289
4270,0.02502707,0.887557328,0.862530258
4271,0.033730987,0.922062039,0.888331052
4272,0.030547546,0.574381948,0.543834401
4273,0.016592946,0.953754544,0.937161598
4274,0.010417311,0.979249775,0.968832465
4275,0.007977655,0.13732706,0.129349405
4276,0.004351719,0.747867346,0.743515627
4277,0.039150346,0.688409209,0.649258863
4278,0.010805469,0.853867888,0.843062419
4279,0.007836699,0.935690343,0.927853645
4280,0.022117622,0.979885757,0.957768135
4281,0.010842827,0.928479195,0.917636367
4282,0.437469572,0.99453038,0.557060808
4283,0.010342935,0.76495856,0.754615625
4284,0.00261046,0.262892783,0.260282322
4285,0.010257215,0.859486938,0.849229722
4286,0.077088431,0.95485574,0.87776731
4287,0.145815656,0.776923954,0.631108299
4288,0.013542197,0.696321309,0.682779112
4289,0.011950261,0.818899393,0.806949132
4290,0.007093956,0.720444739,0.713350783
4291,0.034672633,0.948211372,0.913538739
4292,0.002743272,0.774797499,0.772054227
4293,0.003000543,0.572622538,0.569621994
4294,0.183263242,0.990205705,0.806942463
4295,0.005580942,0.103262357,0.097681416
4296,0.000817852,0.642806113,0.641988261
4297,0.00164835,0.061148934,0.059500584
4298,0.019650239,0.988207042,0.968556803
4299,0.003917158,0.578267694,0.574350535
4300,0.014115114,0.900548875,0.886433762
4301,0.004296853,0.819572866,0.815276013
4302,0.004108232,0.896406233,0.892298001
4303,0.001580962,0.659815609,0.658234647
4304,0.02817893,0.958367407,0.930188477
4305,0.002402914,0.192211092,0.189808178
4306,0.009604262,0.738650262,0.729046
4307,0.002786241,0.163197979,0.160411739
4308,7.35403E-05,0.029154759,0.029081219
4309,0.02997178,0.944901824,0.914930044
4310,0.002542637,0.890060544,0.887517907
4311,0.001253656,0.688579082,0.687325427
4312,0.013439857,0.85841316,0.844973302
4313,0.002449169,0.747832358,0.745383189
4314,0.001204447,0.041010767,0.03980632
4315,0.185837477,0.982794404,0.796956927
4316,0.00249797,0.593478382,0.590980411
4317,0.112463072,0.992206156,0.879743084
4318,0.061350357,0.917994499,0.856644142
4319,0.044985898,0.274730325,0.229744427
4320,0.287167013,0.986850142,0.69968313
4321,0.073522374,0.964927852,0.891405478
4322,0.001852363,0.294909537,0.293057174
4323,0.006305625,0.043440636,0.037135011
4324,0.008982873,0.795303166,0.786320293
4325,0.003317227,0.660685301,0.657368074
4326,0.004420697,0.005162105,0.000741409
4327,0.013523107,0.964054883,0.950531775
4328,0.281619698,0.996218383,0.714598686
4329,0.076037712,0.979881644,0.903843932
4330,0.148755938,0.681090951,0.532335013
4331,0.025380649,0.924880326,0.899499677
4332,0.000682166,0.620597064,0.619914898
4333,0.015927156,0.944268227,0.92834107
4334,0.159648463,0.994563282,0.834914818
4335,0.012238225,0.889730453,0.877492229
4336,0.06091829,0.909029424,0.848111134
4337,0.002196516,0.391376346,0.38917983
4338,0.022187164,0.20794794,0.185760776
4339,0.002879124,0.667426705,0.664547581
4340,0.001691777,0.769025326,0.767333549
4341,0.033142101,0.932332337,0.899190236
4342,0.223885,0.818498611,0.594613612
4343,0.000367034,0.213877603,0.213510569
4344,0.012871719,0.878499866,0.865628147
4345,0.00514508,0.002974012,-0.002171069
4346,0.003896086,0.85825336,0.854357274
4347,0.00950291,0.760116339,0.750613429
4348,0.004852273,0.465402037,0.460549764
4349,0.005001893,0.649576724,0.644574831
4350,0.004160392,0.807199121,0.803038728
4351,0.002939563,0.485773236,0.482833673
4352,0.064955898,0.97457248,0.909616582
4353,0.003907332,0.702224255,0.698316923
4354,0.005921254,0.774936378,0.769015124
4355,0.01178064,0.84372437,0.83194373
4356,0.030964121,0.503222048,0.472257927
4357,0.075841136,0.962724805,0.886883669
4358,0.000858674,0.317789406,0.316930732
4359,0.067767724,0.958922923,0.891155198
4360,0.000845323,0.420501888,0.419656565
4361,0.013982968,0.787074149,0.77309118
4362,0.007561208,0.776045561,0.768484353
4363,0.002284926,0.573924601,0.571639675
4364,0.001133278,0.307804316,0.306671039
4365,0.009990265,0.093718477,0.083728212
4366,0.003876477,0.458781183,0.454904706
4367,0.10128317,0.967730224,0.866447054
4368,0.008074348,0.782747149,0.774672802
4369,0.003021726,0.833565176,0.830543449
4370,0.05189589,0.976601124,0.924705233
4371,0.551756084,0.989968956,0.438212872
4372,0.041750561,0.706060171,0.66430961
4373,0.075798251,0.97020942,0.894411169
4374,0.025230484,0.905965507,0.880735023
4375,0.002117317,0.645159721,0.643042404
4376,0.003531823,0.838820875,0.835289052
4377,0.68297863,0.994628727,0.311650097
4378,0.005951159,0.879159153,0.873207993
4379,0.000436034,0.143071666,0.142635632
4380,0.006238506,0.914007902,0.907769396
4381,0.02996866,0.941119134,0.911150474
4382,0.021447731,0.869525731,0.848077999
4383,0.088266067,0.888227582,0.799961515
4384,0.05118062,0.922702849,0.871522229
4385,0.041443702,0.97443682,0.932993118
4386,0.022573194,0.798157632,0.775584439
4387,0.014531701,0.900096714,0.885565014
4388,0.008681484,0.898374915,0.889693432
4389,0.090824969,0.964467466,0.873642497
4390,0.034380037,0.920667231,0.886287194
4391,0.121946335,0.979664207,0.857717872
4392,0.032259941,0.973782539,0.941522598
4393,0.052958775,0.406843483,0.353884708
4394,0.000818211,0.451561362,0.450743151
4395,0.004623366,0.057184257,0.052560891
4396,0.032190628,0.950150192,0.917959563
4397,0.013740305,0.949336827,0.935596522
4398,0.000759252,0.314186364,0.313427113
4399,0.003017437,0.791991234,0.788973797
4400,0.069566131,0.99514991,0.92558378
4401,0.014344728,0.750866354,0.736521626
4402,0.003588506,0.825004518,0.821416012
4403,0.00179464,0.02264093,0.020846291
4404,0.002836659,0.115702972,0.112866312
4405,0.009458615,0.913440645,0.903982029
4406,0.03024162,0.983265877,0.953024257
4407,0.00886853,0.830373943,0.821505412
4408,0.026491119,0.861950576,0.835459458
4409,0.008476846,0.945768595,0.937291749
4410,0.038135495,0.905799091,0.867663596
4411,0.01331516,0.934086323,0.920771163
4412,0.019931691,0.956444025,0.936512334
4413,0.016258629,0.711560905,0.695302276
4414,0.003267674,0.441970289,0.438702614
4415,0.000693341,0.097136967,0.096443625
4416,0.006882281,0.763789892,0.756907611
4417,0.015233687,0.984351814,0.969118127
4418,0.053660959,0.480244845,0.426583886
4419,0.128895044,0.987991989,0.859096944
4420,0.003868027,0.925465167,0.921597139
4421,0.002984283,0.173410982,0.170426699
4422,0.02829152,0.867070258,0.838778738
4423,0.014868881,0.897164941,0.88229606
4424,0.001637439,0.384032041,0.382394602
4425,0.003316873,0.087779291,0.084462418
4426,0.005182105,0.872311413,0.867129309
4427,0.003851086,0.628270566,0.62441948
4428,0.037485566,0.973484993,0.935999427
4429,0.001817793,0.368281335,0.366463541
4430,0.04310846,0.131920159,0.088811699
4431,0.024261905,0.948556542,0.924294638
4432,0.007459697,0.764801681,0.757341984
4433,0.005776814,0.72218591,0.716409096
4434,0.001109541,0.123524293,0.122414753
4435,0.006321471,0.449001849,0.442680378
4436,0.058382686,0.956041157,0.897658471
4437,0.364451945,0.991116643,0.626664698
4438,0.020170597,0.787946105,0.767775508
4439,0.006701701,0.281437993,0.274736292
4440,0.001011731,0.045046955,0.044035224
4441,0.32118997,0.995560765,0.674370795
4442,0.007682935,0.782578707,0.774895772
4443,0.006455561,0.893010914,0.886555354
4444,0.012416685,0.827172041,0.814755356
4445,0.112732001,0.95023489,0.837502889
4446,0.006576649,0.746465564,0.739888914
4447,0.031645078,0.517638326,0.485993247
4448,0.012624794,0.93439126,0.921766466
4449,0.110750727,0.979521334,0.868770607
4450,0.000846624,0.442733258,0.441886634
4451,0.034001682,0.891784072,0.85778239
4452,0.002946032,0.879451931,0.876505898
4453,0.002142521,0.467409104,0.465266583
4454,0.053717274,0.927023828,0.873306554
4455,0.337059259,0.998748541,0.661689281
4456,0.037521128,0.875123739,0.837602612
4457,0.005808644,0.743902087,0.738093443
4458,0.476595998,0.993929505,0.517333508
4459,0.0007667,0.633906424,0.633139724
4460,0.305808932,0.975263357,0.669454426
4461,0.013011302,0.917205155,0.904193853
4462,0.000866045,0.387561291,0.386695247
4463,0.002353575,0.262192786,0.25983921
4464,0.000264294,0.126353264,0.12608897
4465,0.022179645,0.949806154,0.927626509
4466,0.008835355,0.845214128,0.836378774
4467,0.003617771,0.807026029,0.803408257
4468,0.013625219,0.739218175,0.725592956
4469,0.016050462,0.857092679,0.841042217
4470,0.033314459,0.919177234,0.885862775
4471,0.003463196,0.603720903,0.600257707
4472,0.180706978,0.985129356,0.804422379
4473,0.687756002,0.99849844,0.310742438
4474,0.077484451,0.982487619,0.905003168
4475,0.073893778,0.354350656,0.280456878
4476,0.033786394,0.937162519,0.903376125
4477,0.005503936,0.745770574,0.740266637
4478,0.009877821,0.687359452,0.677481631
4479,0.013300564,0.966751933,0.953451369
4480,0.002497837,0.06587901,0.063381172
4481,0.008266862,0.558805346,0.550538485
4482,0.124634795,0.95346415,0.828829356
4483,0.232657403,0.991149187,0.758491784
4484,0.021856369,0.881112456,0.859256087
4485,0.05392956,0.607406735,0.553477176
4486,0.184150472,0.991838753,0.807688281
4487,0.014145995,0.350172877,0.336026883
4488,0.005677373,0.756393969,0.750716596
4489,0.063740648,0.83257997,0.768839322
4490,0.000140668,0.11701633,0.116875663
4491,0.001833717,0.339474648,0.337640931
4492,0.001410144,0.259033829,0.257623685
4493,0.001742031,0.349794775,0.348052744
4494,0.00232977,0.566260278,0.563930508
4495,0.038704854,0.938756704,0.900051851
4496,0.000122681,0.057047203,0.056924522
4497,0.004129177,0.773860037,0.76973086
4498,0.001403339,0.641469359,0.64006602
4499,0.002812163,0.803664804,0.80085264
4500,0.012174351,0.761476994,0.749302642
4501,0.011621294,0.941024005,0.929402712
4502,0.076735333,0.828771591,0.752036259
4503,0.006499578,0.177677244,0.171177666
4504,0.023064271,0.864794075,0.841729805
4505,0.003652034,0.529520035,0.525868001
4506,0.019803405,0.909065485,0.88926208
4507,0.077817805,0.976171851,0.898354046
4508,0.168997437,0.950552642,0.781555206
4509,0.011382703,0.898145199,0.886762496
4510,0.005783218,0.847729087,0.841945869
4511,0.096965149,0.391769588,0.294804439
4512,0.017527433,0.154291183,0.13676375
4513,0.060928795,0.981311619,0.920382824
4514,0.026590418,0.723540783,0.696950365
4515,0.023402615,0.842609882,0.819207268
4516,0.001354455,0.497820407,0.496465952
4517,0.002925492,0.898577392,0.8956519
4518,0.016447606,0.864687264,0.848239658
4519,0.003240938,0.795182765,0.791941826
4520,0.006611906,0.928979099,0.922367193
4521,0.000299685,0.042732421,0.042432736
4522,0.012464108,0.976191521,0.963727413
4523,0.066343062,0.938289583,0.871946521
4524,0.000540305,0.219568133,0.219027829
4525,0.002938261,0.246540383,0.243602122
4526,0.001118023,0.574348509,0.573230486
4527,0.000464265,0.225414276,0.224950011
4528,0.004228998,0.68293184,0.678702842
4529,0.000148026,0.015218698,0.015070673
4530,0.019045973,0.881597757,0.862551784
4531,0.014805204,0.531657279,0.516852074
4532,0.018670114,0.797973216,0.779303102
4533,0.019197328,0.864155233,0.844957905
4534,0.00402226,0.702043235,0.698020975
4535,0.0057117,0.852662742,0.846951042
4536,0.098328903,0.985910654,0.887581751
4537,0.032395341,0.962462902,0.930067562
4538,0.001551925,0.782189429,0.780637504
4539,0.001503902,0.495242983,0.493739081
4540,0.013476008,0.888760507,0.875284499
4541,0.023554122,0.962888241,0.939334119
4542,0.010413877,0.687997282,0.677583405
4543,0.014399684,0.931272686,0.916873001
4544,0.01045705,0.960785866,0.950328816
4545,0.012032844,0.677191496,0.665158652
4546,0.034122512,0.89699918,0.862876669
4547,0.005816804,0.06823948,0.062422676
4548,0.012655585,0.684579372,0.671923787
4549,0.003895075,0.450862378,0.446967303
4550,0.006195162,0.797040164,0.790845003
4551,0.033668816,0.969451666,0.93578285
4552,0.007595047,0.46046111,0.452866063
4553,0.022831969,0.969154298,0.946322329
4554,0.001769033,0.577272296,0.575503263
4555,0.054728985,0.983198941,0.928469956
4556,0.006367859,0.677795768,0.671427908
4557,0.035599034,0.990453005,0.954853971
4558,0.00316298,0.666931808,0.663768828
4559,0.009396243,0.59795022,0.588553977
4560,0.078784712,0.977983534,0.899198823
4561,0.007023552,0.889434397,0.882410846
4562,0.007494454,0.960028589,0.952534135
4563,0.001774277,0.017360708,0.01558643
4564,0.01174646,0.894603729,0.88285727
4565,0.006715371,0.884179235,0.877463864
4566,0.042135265,0.884502828,0.842367563
4567,0.008837961,0.927827001,0.91898904
4568,0.016577367,0.863830149,0.847252782
4569,0.106355548,0.904517829,0.798162282
4570,0.0467229,0.430188835,0.383465935
4571,0.001595405,0.631562173,0.629966769
4572,0.033757813,0.948949277,0.915191464
4573,0.005199797,0.509665549,0.504465752
4574,0.01046313,0.6314466,0.62098347
4575,0.001339764,0.679215908,0.677876144
4576,0.005713674,0.546202302,0.540488628
4577,0.000597375,0.219414845,0.21881747
4578,0.030645147,0.96829313,0.937647983
4579,0.001631894,0.415734231,0.414102338
4580,0.002521659,0.423955232,0.421433573
4581,0.533899367,0.994059443,0.460160077
4582,0.010044456,0.825181186,0.81513673
4583,0.00185758,0.611154974,0.609297393
4584,0.011014313,0.981983185,0.970968871
4585,0.020999836,0.844220519,0.823220683
4586,0.005554812,0.823774576,0.818219764
4587,0.001008859,0.728184581,0.727175722
4588,0.09981019,0.98701185,0.887201659
4589,0.153740406,0.994346678,0.840606272
4590,0.010251286,0.979006827,0.96875554
4591,0.065656275,0.975462496,0.909806222
4592,0.013444196,0.235032722,0.221588526
4593,0.008103962,0.801051199,0.792947237
4594,0.005047624,0.314583063,0.309535439
4595,0.278190345,0.975794554,0.697604209
4596,0.0068923,0.818725467,0.811833167
4597,0.046965286,0.955183864,0.908218578
4598,0.006026146,0.646842182,0.640816035
4599,0.004112841,0.568607688,0.564494847
4600,0.009497063,0.829220593,0.81972353
4601,0.005127163,0.79999423,0.794867068
4602,0.002667802,0.530183017,0.527515216
4603,0.002181654,0.585735798,0.583554144
4604,0.035291504,0.707190931,0.671899427
4605,0.04228681,0.922017694,0.879730884
4606,0.001677665,0.574977577,0.573299912
4607,0.001606898,0.833658934,0.832052035
4608,0.008117541,0.963043511,0.95492597
4609,0.001740708,0.005933743,0.004193036
4610,0.005377272,0.335671991,0.330294719
4611,0.007586354,0.685495198,0.677908843
4612,0.005656364,0.114969201,0.109312837
4613,0.031240541,0.766061664,0.734821122
4614,0.001253118,0.774010479,0.772757361
4615,0.084107295,0.857422829,0.773315534
4616,0.028179185,0.939325631,0.911146445
4617,0.002186051,0.660715282,0.658529231
4618,0.002240605,0.371740401,0.369499796
4619,0.007974901,0.079843618,0.071868717
4620,0.009300514,0.936465204,0.92716469
4621,0.005413674,0.680160046,0.674746371
4622,0.039860323,0.383793443,0.34393312
4623,0.096909374,0.428886205,0.331976831
4624,0.000501377,0.031987593,0.031486215
4625,0.020149169,0.635222435,0.615073266
4626,0.120315976,0.952348113,0.832032137
4627,0.019512072,0.941491485,0.921979412
4628,0.391428113,0.992992997,0.601564884
4629,0.007494017,0.533414543,0.525920525
4630,0.115861997,0.00192431,-0.113937687
4631,0.00590362,0.668634474,0.662730854
4632,0.182746366,0.947215736,0.76446937
4633,0.037508901,0.957173586,0.919664685
4634,0.033509895,0.917508841,0.883998945
4635,0.002041517,0.3890104,0.386968883
4636,0.018135687,0.805300474,0.787164787
4637,0.005272171,0.428133756,0.422861585
4638,0.000369256,0.09281943,0.092450174
4639,0.001886033,0.009385481,0.007499449
4640,0.005636286,0.456330448,0.450694163
4641,0.077038027,0.907813489,0.830775462
4642,0.001575084,0.391750991,0.390175908
4643,0.014764135,0.925900042,0.911135907
4644,0.038942683,0.951196194,0.91225351
4645,0.000866825,0.355968475,0.355101651
4646,0.001688816,0.419463903,0.417775086
4647,0.00087901,0.580961704,0.580082695
4648,0.002902185,0.745885789,0.742983604
4649,0.067622118,0.972550869,0.904928751
4650,0.008692501,0.903239846,0.894547345
4651,0.001371791,0.397237659,0.395865868
4652,0.071956024,0.969330788,0.897374764
4653,0.004802671,0.850732028,0.845929357
4654,0.002990259,0.900314867,0.897324608
4655,0.052100893,0.509910882,0.457809988
4656,0.000780598,0.485066444,0.484285846
4657,0.000454314,0.423333585,0.422879272
4658,0.04873636,0.934407294,0.885670934
4659,0.010320474,0.757145166,0.746824692
4660,0.008059865,0.733699441,0.725639576
4661,0.001398501,0.670495093,0.669096592
4662,0.002314938,0.701856673,0.699541735
4663,0.014569154,0.882187128,0.867617974
4664,0.003076311,0.284277976,0.281201664
4665,0.000908196,0.230817094,0.229908899
4666,0.407364398,0.985050142,0.577685744
4667,0.002240443,0.91532886,0.913088417
4668,0.000434293,0.196717456,0.196283163
4669,0.001948762,0.225234732,0.22328597
4670,0.010806963,0.79272753,0.781920567
4671,0.055957366,0.969806075,0.913848709
4672,0.03310458,0.891111076,0.858006496
4673,0.009574155,0.90954423,0.899970074
4674,0.01214863,0.797145247,0.784996618
4675,0.009043654,0.788506448,0.779462794
4676,0.008297587,0.738225579,0.729927992
4677,0.035642125,0.922899246,0.887257122
4678,0.145884648,0.977501929,0.831617281
4679,0.001372058,0.34097743,0.339605373
4680,0.000448267,0.330792278,0.330344011
4681,0.071278788,0.740457296,0.669178508
4682,0.09788119,0.989383519,0.891502328
4683,0.002223665,0.349848449,0.347624784
4684,0.01169118,0.927041113,0.915349933
4685,0.015280561,0.240991756,0.225711196
4686,0.012558023,0.93206197,0.919503947
4687,0.24359253,0.992968619,0.749376088
4688,0.001388621,0.627937555,0.626548934
4689,0.112314172,0.984447598,0.872133426
4690,0.001914129,0.73034662,0.728432491
4691,0.007208379,0.912656844,0.905448465
4692,0.011448969,0.706345618,0.694896649
4693,0.037855987,0.98975265,0.951896664
4694,0.015507978,0.842566907,0.827058929
4695,0.008263157,0.629579604,0.621316447
4696,0.003090691,0.596980929,0.593890239
4697,0.023912324,0.586836159,0.562923836
4698,0.032382455,0.91760397,0.885221515
4699,0.001658852,0.690222263,0.688563411
4700,0.008329616,0.718770742,0.710441126
4701,0.025568927,0.751384616,0.725815689
4702,0.014252442,0.891225398,0.876972956
4703,0.000500046,0.048890714,0.048390667
4704,0.001935956,0.686921477,0.684985522
4705,0.001788476,0.738458157,0.73666968
4706,0.025982874,0.853346109,0.827363236
4707,0.019801259,0.801168084,0.781366825
4708,0.005418567,0.929704845,0.924286278
4709,0.012538862,0.663661063,0.6511222
4710,0.005214443,0.679560781,0.674346337
4711,0.232343867,0.99733597,0.764992103
4712,0.064005263,0.2093824,0.145377137
4713,0.000823087,0.035343628,0.034520541
4714,0.005666027,0.772210538,0.766544511
4715,0.032589432,0.949109137,0.916519705
4716,0.021665953,0.94508934,0.923423387
4717,0.001269964,0.900823951,0.899553986
4718,0.005862892,0.917655051,0.911792159
4719,0.041907005,0.951742291,0.909835286
4720,0.001247495,0.160987377,0.159739882
4721,0.029419113,0.880522728,0.851103615
4722,0.042287614,0.907094657,0.864807043
4723,0.079574876,0.924639642,0.845064767
4724,0.024459634,0.736813486,0.712353852
4725,0.00781047,0.770293295,0.762482826
4726,0.006167369,0.845223665,0.839056296
4727,0.054253828,0.967902422,0.913648594
4728,0.056236874,0.995789111,0.939552236
4729,0.001207506,0.365088791,0.363881285
4730,0.03263301,0.986308873,0.953675862
4731,0.046144485,0.929183066,0.88303858
4732,0.006110525,0.123859406,0.11774888
4733,0.019361908,0.777115643,0.757753735
4734,0.155985013,0.971872628,0.815887615
4735,0.000553441,0.201614872,0.201061431
4736,0.047298141,0.897856832,0.850558691
4737,0.023005873,0.678889692,0.655883819
4738,0.013504856,0.954602778,0.941097922
4739,0.063408211,0.75586772,0.692459509
4740,0.003170313,0.842936039,0.839765726
4741,0.002507284,0.497074485,0.494567201
4742,0.002611318,0.804609716,0.801998398
4743,0.070613511,0.980060577,0.909447066
4744,0.004555638,0.00639336,0.001837722
4745,0.001998338,0.613324702,0.611326364
4746,0.001614792,0.636437416,0.634822625
4747,0.009003041,0.880326271,0.87132323
4748,0.00919174,0.859620392,0.850428652
4749,0.013955081,0.859407246,0.845452165
4750,0.27186209,0.773380101,0.501518011
4751,0.025481867,0.841329932,0.815848066
4752,0.027281437,0.949447811,0.922166374
4753,0.079189949,0.829177558,0.74998761
4754,0.004673027,0.377452105,0.372779078
4755,0.006310737,0.780808568,0.774497831
4756,0.020429937,0.987288952,0.966859015
4757,0.024048798,0.912734509,0.888685711
4758,0.015006012,0.862328351,0.847322338
4759,0.037106421,0.583473027,0.546366606
4760,0.005121056,0.597312033,0.592190977
4761,0.014023809,0.96022588,0.946202071
4762,0.003972653,0.303865165,0.299892512
4763,0.050851978,0.871983051,0.821131073
4764,0.014718016,0.917117894,0.902399878
4765,0.021020578,0.96626687,0.945246292
4766,0.013596372,0.934875071,0.921278699
4767,0.012251452,0.633409798,0.621158347
4768,0.002773704,0.169876397,0.167102693
4769,0.001634282,0.897356689,0.895722407
4770,0.002355396,0.60441035,0.602054955
4771,0.001298413,0.220074356,0.218775942
4772,0.015617516,0.089950964,0.074333448
4773,0.011801031,0.925027966,0.913226935
4774,0.015972203,0.038420998,0.022448795
4775,0.102259606,0.965812266,0.86355266
4776,0.275260091,0.990137219,0.714877129
4777,0.053705879,0.927443504,0.873737626
4778,0.009017309,0.278713465,0.269696156
4779,0.009562425,0.866085708,0.856523283
4780,0.025803614,0.856535554,0.83073194
4781,0.004227187,0.87968719,0.875460003
4782,0.11181695,0.331827134,0.220010184
4783,0.07771682,0.96866256,0.89094574
4784,0.017659348,0.648864508,0.63120516
4785,0.002993183,0.87821871,0.875225527
4786,0.005281805,0.863358259,0.858076454
4787,0.001456776,0.873940945,0.872484169
4788,0.001424197,0.552821696,0.551397499
4789,0.003756884,0.776842356,0.773085472
4790,0.483728975,0.996892273,0.513163298
4791,0.003646767,0.315693885,0.312047119
4792,0.004004819,0.049934641,0.045929821
4793,0.147905782,0.97971034,0.831804559
4794,0.009717255,0.624495506,0.614778251
4795,0.013916179,0.960292816,0.946376638
4796,0.003104323,0.677813292,0.674708969
4797,0.001076145,0.185404107,0.184327962
4798,0.00531492,0.339910775,0.334595856
4799,0.045833588,0.847783983,0.801950395
4800,0.01085675,0.542025208,0.531168458
4801,0.084875539,0.667174637,0.582299098
4802,0.008795742,0.723358572,0.71456283
4803,0.002999471,0.357781142,0.354781671
4804,0.035024639,0.707153022,0.672128383
4805,0.297372669,0.980294883,0.682922214
4806,0.081367798,0.932395875,0.851028077
4807,0.405614197,0.995014489,0.589400291
4808,0.000656377,0.81250459,0.811848212
4809,0.017292235,0.797543883,0.780251648
4810,0.237900704,0.963474154,0.72557345
4811,0.000144811,0.0559556,0.055810789
4812,0.011571869,0.919374585,0.907802716
4813,0.055960927,0.982567608,0.926606681
4814,0.094167575,0.888549268,0.794381693
4815,0.161295071,0.465789348,0.304494277
4816,0.000736939,0.617259383,0.616522445
4817,0.00940655,0.917089224,0.907682674
4818,0.028915033,0.964016318,0.935101286
4819,0.003594846,0.195391133,0.191796288
4820,0.000212805,0.078505464,0.078292659
4821,0.002342562,0.655507565,0.653165003
4822,0.000799987,0.007210661,0.006410674
4823,0.002481106,0.630114079,0.627632973
4824,0.002058352,0.682106614,0.680048262
4825,0.029369676,0.894550145,0.865180468
4826,0.002374727,0.063018881,0.060644154
4827,0.001560406,0.199720308,0.198159902
4828,0.014359271,0.942244232,0.927884961
4829,0.078664809,0.924095392,0.845430583
4830,0.001112258,0.040034622,0.038922364
4831,0.220342219,0.905214369,0.68487215
4832,0.01093593,0.864512324,0.853576395
4833,0.00355946,0.716468513,0.712909053
4834,0.032382321,0.753946245,0.721563924
4835,0.015792083,0.969610453,0.95381837
4836,0.184506044,0.987151504,0.80264546
4837,0.058632739,0.889666915,0.831034176
4838,0.006678974,0.762428701,0.755749727
4839,0.003604784,0.848007739,0.844402954
4840,0.019070704,0.148185015,0.129114311
4841,0.019126469,0.305189222,0.286062753
4842,0.002156069,0.457210451,0.455054383
4843,0.03702195,0.930780411,0.893758461
4844,0.020422058,0.885972559,0.865550501
4845,0.00024773,0.117408291,0.117160561
4846,0.020573772,0.94836551,0.927791737
4847,0.024842197,0.923865676,0.899023479
4848,0.047135625,0.990052402,0.942916777
4849,0.019034609,0.087039538,0.068004929
4850,0.01672552,0.870340586,0.853615066
4851,0.021835379,0.107445873,0.085610494
4852,0.001215058,0.6875754,0.686360342
4853,0.022072328,0.900275111,0.878202783
4854,0.008676085,0.755563676,0.746887592
4855,0.002680955,0.848235607,0.845554652
